Timestamp,Source_IP,Source_port,Destination_IP,Destination_port,Protocol,fwd_packets_amount,bwd_packets_amount,fwd_packets_length,bwd_packets_length,max_fwd_packet,min_fwd_packet,max_bwd_packet,min_bwd_packet,FIN_count,SYN_count,RST_count,min_fwd_inter_arrival_time,max_fwd_inter_arrival_time,mean_fwd_inter_arrival_time,min_bwd_inter_arrival_time,max_bwd_inter_arrival_time,mean_bwd_inter_arrival_time,min_bib_inter_arrival_time,max_bib_inter_arrival_time,mean_bib_inter_arrival_time,first_packet_sizes_0,first_packet_sizes_1,first_packet_sizes_2,first_packet_sizes_3,first_packet_sizes_4,first_packet_sizes_5,first_packet_sizes_6,first_packet_sizes_7,first_packet_sizes_8,first_packet_sizes_9,first_packet_sizes_10,first_packet_sizes_11,first_packet_sizes_12,first_packet_sizes_13,first_packet_sizes_14,first_packet_sizes_15,first_packet_sizes_16,first_packet_sizes_17,first_packet_sizes_18,first_packet_sizes_19,first_packet_sizes_20,first_packet_sizes_21,first_packet_sizes_22,first_packet_sizes_23,first_packet_sizes_24,first_packet_sizes_25,first_packet_sizes_26,first_packet_sizes_27,first_packet_sizes_28,first_packet_sizes_29,min_packet_size,max_packet_size,mean_packet_size,STD_packet_size,mean_delta_byte,STD_delta_byte,bandwidth_0,bandwidth_1,bandwidth_2,bandwidth_3,bandwidth_4,bandwidth_5,bandwidth_6,bandwidth_7,bandwidth_8,bandwidth_9,bandwidth_10,bandwidth_11,bandwidth_12,bandwidth_13,bandwidth_14,bandwidth_15,bpp_0,bpp_1,bpp_2,beaconning_0,beaconning_1,beaconning_2,beaconning_3,beaconning_4,beaconning_5,pps_fwd,pps_bwd,count_big_requests,ACK_count,label
1743327581.7095563,10.0.0.38,51759,185.185.133.66,443,6,1,0,54,0,54,54,0,0,0,0,0,0,0,0,0
1743327581.7399502,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327581.7399502,10.0.0.38,51307,149.154.167.92,80,6,1,0,238,0,238,238,0,0,0,1,0,0,0,0,0
1743327581.7776103,149.154.166.111,80,10.0.0.38,52132,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327581.7790122,10.0.0.38,52132,149.154.166.111,80,6,1,0,174,0,174,174,0,0,0,1,0,0,0,0,0
1743327581.812276,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327581.842723,149.154.167.92,80,10.0.0.38,51307,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327581.8490694,10.0.0.38,51307,149.154.167.92,80,6,1,0,280,0,280,280,0,0,0,1,0,0,0,0,0
1743327581.8600972,149.154.166.111,80,10.0.0.38,52132,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327581.8902884,149.154.166.111,80,10.0.0.38,52132,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327581.898477,10.0.0.38,52132,149.154.166.111,80,6,1,0,282,0,282,282,0,0,0,1,0,0,0,0,0
1743327581.9405088,10.0.0.38,51759,185.185.133.66,443,6,1,0,137,0,137,137,0,0,0,1,0,0,0,0,0
1743327581.9416199,10.0.0.38,51759,185.185.133.66,443,6,1,0,137,0,137,137,0,0,0,1,0,0,0,0,0
1743327581.9531755,185.185.133.66,443,10.0.0.38,51759,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327581.9545295,185.185.133.66,443,10.0.0.38,51759,6,1,0,177,0,177,177,0,0,0,1,0,0,0,0,0
1743327581.955534,185.185.133.66,443,10.0.0.38,51759,6,1,0,165,0,165,165,0,0,0,1,0,0,0,0,0
1743327581.9567115,10.0.0.38,51759,185.185.133.66,443,6,1,0,54,0,54,54,0,0,0,0,0,0,0,0,0
1743327581.963437,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327581.964758,10.0.0.38,51307,149.154.167.92,80,6,1,0,142,0,142,142,0,0,0,1,0,0,0,0,0
1743327582.048828,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.0683832,149.154.167.92,80,10.0.0.38,51307,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327582.0811129,10.0.0.38,51307,149.154.167.92,80,6,1,0,281,0,281,281,0,0,0,1,0,0,0,0,0
1743327582.126265,10.0.0.38,51759,185.185.133.66,443,6,1,0,141,0,141,141,0,0,0,1,0,0,0,0,0
1743327582.126265,10.0.0.38,51759,185.185.133.66,443,6,1,0,141,0,141,141,0,0,0,1,0,0,0,0,0
1743327582.136654,185.185.133.66,443,10.0.0.38,51759,6,1,0,323,0,323,323,0,0,0,1,0,0,0,0,0
1743327582.136654,185.185.133.66,443,10.0.0.38,51759,6,1,0,268,0,268,268,0,0,0,1,0,0,0,0,0
1743327582.136654,10.0.0.38,51759,185.185.133.66,443,6,1,0,54,0,54,54,0,0,0,0,0,0,0,0,0
1743327582.1564443,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.1575003,10.0.0.38,51307,149.154.167.92,80,6,1,0,270,0,270,270,0,0,0,1,0,0,0,0,0
1743327582.2125182,10.0.0.38,52132,149.154.166.111,80,6,1,0,594,0,594,594,0,0,0,1,0,0,0,0,0
1743327582.233824,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.262677,149.154.167.92,80,10.0.0.38,51307,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327582.2728496,10.0.0.38,51307,149.154.167.92,80,6,1,0,281,0,281,281,0,0,0,1,0,0,0,0,0
1743327582.2967417,149.154.166.111,80,10.0.0.38,52132,6,1,0,66,0,66,66,0,0,0,0,0,0,0,0,0
1743327582.3774366,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.3811736,10.0.0.38,51307,149.154.167.92,80,6,1,0,238,0,238,238,0,0,0,1,0,0,0,0,0
1743327582.4589212,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.4800608,149.154.167.92,80,10.0.0.38,51307,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327582.4844732,10.0.0.38,51759,185.185.133.66,443,6,1,0,138,0,138,138,0,0,0,1,0,0,0,0,0
1743327582.488289,10.0.0.38,51307,149.154.167.92,80,6,1,0,281,0,281,281,0,0,0,1,0,0,0,0,0
1743327582.5333295,185.185.133.66,443,10.0.0.38,51759,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.5482886,185.185.133.66,443,10.0.0.38,51759,6,1,0,169,0,169,169,0,0,0,1,0,0,0,0,0
1743327582.549448,10.0.0.38,51759,185.185.133.66,443,6,1,0,138,0,138,138,0,0,0,1,0,0,0,0,0
1743327582.5596097,185.185.133.66,443,10.0.0.38,51759,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.603971,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.605094,10.0.0.38,51307,149.154.167.92,80,6,1,0,366,0,366,366,0,0,0,1,0,0,0,0,0
1743327582.61392,185.185.133.66,443,10.0.0.38,51759,6,1,0,157,0,157,157,0,0,0,1,0,0,0,0,0
1743327582.6419642,10.0.0.202,33641,239.255.255.250,1900,17,1,0,143,0,143,143,0,0,0,0,0,0,0,0,0
1743327582.6630914,149.154.166.111,80,10.0.0.38,52132,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327582.6672738,10.0.0.38,51759,185.185.133.66,443,6,1,0,54,0,54,54,0,0,0,0,0,0,0,0,0
1743327582.6720088,10.0.0.38,52132,149.154.166.111,80,6,1,0,282,0,282,282,0,0,0,1,0,0,0,0,0
1743327582.677166,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.7095084,149.154.167.92,80,10.0.0.38,51307,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327582.721571,10.0.0.38,51307,149.154.167.92,80,6,1,0,417,0,417,417,0,0,0,1,0,0,0,0,0
1743327582.7948818,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.7970622,149.154.166.111,80,10.0.0.38,52132,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.798047,10.0.0.38,52132,149.154.166.111,80,6,1,0,286,0,286,286,0,0,0,1,0,0,0,0,0
1743327582.8258126,149.154.167.92,80,10.0.0.38,51307,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327582.836885,10.0.0.38,51307,149.154.167.92,80,6,1,0,281,0,281,281,0,0,0,1,0,0,0,0,0
1743327582.8805032,149.154.166.111,80,10.0.0.38,52132,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.9401734,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.941552,149.154.166.111,80,10.0.0.38,52132,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327582.9436011,10.0.0.38,51307,149.154.167.92,80,6,1,0,302,0,302,302,0,0,0,1,0,0,0,0,0
1743327582.9475396,10.0.0.38,51759,185.185.133.66,443,6,1,0,143,0,143,143,0,0,0,1,0,0,0,0,0
1743327582.9502716,10.0.0.38,52132,149.154.166.111,80,6,1,0,282,0,282,282,0,0,0,1,0,0,0,0,0
1743327582.956644,185.185.133.66,443,10.0.0.38,51759,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.9575727,185.185.133.66,443,10.0.0.38,51759,6,1,0,199,0,199,199,0,0,0,1,0,0,0,0,0
1743327582.9585726,10.0.0.38,51759,185.185.133.66,443,6,1,0,143,0,143,143,0,0,0,1,0,0,0,0,0
1743327582.965847,185.185.133.66,443,10.0.0.38,51759,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327582.9670353,185.185.133.66,443,10.0.0.38,51759,6,1,0,211,0,211,211,0,0,0,1,0,0,0,0,0
1743327583.007659,10.0.0.38,51759,185.185.133.66,443,6,1,0,54,0,54,54,0,0,0,0,0,0,0,0,0
1743327583.010947,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.0423818,149.154.167.92,80,10.0.0.38,51307,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
