time_relative,frame_len,time_delta,ip_src,ip_dst,src_port,dst_port,tls_content_type,tls_handshake_type,tls_session_id,tls_version,tls_record_length,tls_sni,tls_content,stream_id,app_category,app_protocol,navigator,operation
0.075776,583,0.001444,11.75.211.71,149.231.208.71,57236,443,22,1,5e06b88dd547a868271669bb302b840fbfd1865dab343ec03a3793582f02dcbf,0x0301,512,sp-bootstrap.global.ssl.fastly.net,"['7e', '55', '3b', 'e7', '39', '27', '76', '3d', '81', 'ad', 'f5', '29', '08', '00', '45', '00', '02', '39', 'ef', '9a', '40', '00', '40', '06', '04', '63', '0b', '4b', 'd3', '47', '95', 'e7', 'd0', '47', 'df', '94', '01', 'bb', '67', '72', '4e', 'f5', '41', 'e6', 'c1', '5a', '80', '18', '01', 'f6', '03', 'ce', '00', '00', '01', '01', '08', '0a', 'a8', 'b0', 'bc', 'b2', '01', 'eb', '3f', 'dc', '16', '03', '01', '02', '00', '01', '00', '01', 'fc', '03', '03', '04', 'a8', 'b2', 'd5', '48', '72', '61', 'c0', 'bf', 'ef', '53', '52', '75', 'fb', '59', '8b', 'b0', '12', 'b5', 'd7', '4e', '89', '0a', '82', '7a', 'fd', '5c', 'c5', 'd7', 'd3', 'da', 'e3', '20', '5e', '06', 'b8', '8d', 'd5', '47', 'a8', '68', '27', '16', '69', 'bb', '30', '2b', '84', '0f', 'bf', 'd1', '86', '5d', 'ab', '34', '3e', 'c0', '3a', '37', '93', '58', '2f', '02', 'dc', 'bf', '00', '24', '13', '01', '13', '03', '13', '02', 'c0', '2b', 'c0', '2f', 'cc', 'a9', 'cc', 'a8', 'c0', '2c', 'c0', '30', 'c0', '0a', 'c0', '09', 'c0', '13', 'c0', '14', '00', '33', '00', '39', '00', '2f', '00', '35', '00', '0a', '01', '00', '01', '8f', '00', '00', '00', '27', '00', '25', '00', '00', '22', '73', '70', '2d', '62', '6f', '6f', '74', '73', '74', '72', '61', '70', '2e', '67', '6c', '6f', '62', '61', '6c', '2e', '73', '73', '6c', '2e', '66', '61', '73', '74', '6c', '79', '2e', '6e', '65', '74', '00', '17', '00', '00', 'ff', '01', '00', '01', '00', '00', '0a', '00', '0e', '00', '0c', '00', '1d', '00', '17', '00', '18', '00', '19', '01', '00', '01', '01', '00', '0b', '00', '02', '01', '00', '00', '23', '00', '00', '00', '10', '00', '0e', '00', '0c', '02', '68', '32', '08', '68', '74', '74', '70', '2f', '31', '2e', '31', '00', '05', '00', '05', '01', '00', '00', '00', '00', '00', '33', '00', '6b', '00', '69', '00', '1d', '00', '20', 'ad', '11', '26', '2b', '2f', '59', 'fa', '76', '78', 'ef', 'f3', 'fb', '25', 'f1', 'a5', '7a', '8f', 'cd', '9e', 'ea', 'df', 'a1', 'a7', 'e1', '8b', '5b', '9d', '61', '3b', '45', '21', '5b', '00', '17', '00', '41', '04', '1c', '34', '5c', 'd8', 'fc', 'fd', '0d', 'c4', 'b0', 'df', '63', '18', '6b', '07', 'a6', 'fe', 'f8', '55', 'f2', '2a', '0d', 'd2', 'f8', 'f8', '33', '2b', 'ee', 'ba', '31', '4c', '80', '0a', '5b', '91', 'ff', 'f5', '21', 'e0', '38', '7e', 'bd', '5d', '2d', '23', '15', 'ec', '75', '77', '6c', '11', '5f', '8a', 'e7', 'dd', '6e', 'da', 'bb', '03', 'd9', '1f', '79', 'f7', 'a8', '9e', '00', '2b', '00', '09', '08', '03', '04', '03', '03', '03', '02', '03', '01', '00', '0d', '00', '18', '00', '16', '04', '03', '05', '03', '06', '03', '08', '04', '08', '05', '08', '06', '04', '01', '05', '01', '06', '01', '02', '03', '02', '01', '00', '2d', '00', '02', '01', '01', '00', '1c', '00', '02', '40', '01', '00', '15', '00', '7c', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",11.75.211.71:57236->149.231.208.71:443,mldit,AppProtocol_Spotify,Navigator_firefox,Ope_Connection
0.077956,583,0.00132,11.75.211.71,149.231.208.71,57238,443,22,1,76dd1071c7f6aeb32949f6d48f5c12463e691737ee573606c8376dced9791af1,0x0301,512,sp-bootstrap.global.ssl.fastly.net,"['7e', '55', '3b', 'e7', '39', '27', '76', '3d', '81', 'ad', 'f5', '29', '08', '00', '45', '00', '02', '39', 'eb', '8c', '40', '00', '40', '06', '08', '71', '0b', '4b', 'd3', '47', '95', 'e7', 'd0', '47', 'df', '96', '01', 'bb', '7d', '68', '89', '6c', 'b3', '42', '1d', '55', '80', '18', '01', 'f6', '03', 'ce', '00', '00', '01', '01', '08', '0a', 'a8', 'b0', 'bc', 'b5', '01', 'f9', '75', 'd3', '16', '03', '01', '02', '00', '01', '00', '01', 'fc', '03', '03', '1c', '67', '33', '61', '56', '2f', 'b8', '05', '76', '20', 'ad', 'de', 'bb', 'cd', 'b6', '34', 'f8', '2b', 'ae', '20', 'b7', '69', 'df', 'd0', 'c2', '6f', '36', '61', '0b', 'a0', 'a1', 'd7', '20', '76', 'dd', '10', '71', 'c7', 'f6', 'ae', 'b3', '29', '49', 'f6', 'd4', '8f', '5c', '12', '46', '3e', '69', '17', '37', 'ee', '57', '36', '06', 'c8', '37', '6d', 'ce', 'd9', '79', '1a', 'f1', '00', '24', '13', '01', '13', '03', '13', '02', 'c0', '2b', 'c0', '2f', 'cc', 'a9', 'cc', 'a8', 'c0', '2c', 'c0', '30', 'c0', '0a', 'c0', '09', 'c0', '13', 'c0', '14', '00', '33', '00', '39', '00', '2f', '00', '35', '00', '0a', '01', '00', '01', '8f', '00', '00', '00', '27', '00', '25', '00', '00', '22', '73', '70', '2d', '62', '6f', '6f', '74', '73', '74', '72', '61', '70', '2e', '67', '6c', '6f', '62', '61', '6c', '2e', '73', '73', '6c', '2e', '66', '61', '73', '74', '6c', '79', '2e', '6e', '65', '74', '00', '17', '00', '00', 'ff', '01', '00', '01', '00', '00', '0a', '00', '0e', '00', '0c', '00', '1d', '00', '17', '00', '18', '00', '19', '01', '00', '01', '01', '00', '0b', '00', '02', '01', '00', '00', '23', '00', '00', '00', '10', '00', '0e', '00', '0c', '02', '68', '32', '08', '68', '74', '74', '70', '2f', '31', '2e', '31', '00', '05', '00', '05', '01', '00', '00', '00', '00', '00', '33', '00', '6b', '00', '69', '00', '1d', '00', '20', '72', '98', 'f6', '1b', '0b', 'ca', 'd5', 'b1', 'a7', '71', 'c8', '74', '08', '68', 'e8', '74', '99', 'bb', '9f', '2b', 'c9', '60', 'bb', '41', 'f9', 'f8', '5a', 'f9', '2e', 'f8', 'd5', '13', '00', '17', '00', '41', '04', '10', '8c', 'ea', 'e9', 'fb', 'b4', 'd9', '68', 'c0', 'e1', '21', '11', '85', '85', '57', 'cd', 'f3', 'e8', '33', '6c', '58', 'f5', '16', '73', 'eb', '8f', 'b4', '9f', 'b4', '0b', 'dc', '5c', 'a8', 'd4', '2d', '7d', '88', 'c2', '3f', '94', '5c', '2d', '12', '3f', 'e6', '4c', '6e', '4a', '20', '8e', '84', '18', 'cc', '19', '84', '3b', 'ae', 'ad', '36', '0c', '51', 'c2', '39', '4a', '00', '2b', '00', '09', '08', '03', '04', '03', '03', '03', '02', '03', '01', '00', '0d', '00', '18', '00', '16', '04', '03', '05', '03', '06', '03', '08', '04', '08', '05', '08', '06', '04', '01', '05', '01', '06', '01', '02', '03', '02', '01', '00', '2d', '00', '02', '01', '01', '00', '1c', '00', '02', '40', '01', '00', '15', '00', '7c', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",11.75.211.71:57238->149.231.208.71:443,mldit,AppProtocol_Spotify,Navigator_firefox,Ope_Connection
0.083077,583,0.001436,11.75.211.71,149.231.208.71,57240,443,22,1,7ea36dac9a254fe4c9ccd7e20f4cc5902ac42618370b07d076a4dd8090c04e48,0x0301,512,sp-bootstrap.global.ssl.fastly.net,"['7e', '55', '3b', 'e7', '39', '27', '76', '3d', '81', 'ad', 'f5', '29', '08', '00', '45', '00', '02', '39', '38', '29', '40', '00', '40', '06', 'bb', 'd4', '0b', '4b', 'd3', '47', '95', 'e7', 'd0', '47', 'df', '98', '01', 'bb', 'a8', 'ac', 'e9', '24', '8e', '00', '8a', '5f', '80', '18', '01', 'f6', '03', 'ce', '00', '00', '01', '01', '08', '0a', 'a8', 'b0', 'bc', 'ba', '01', 'dd', '65', 'ea', '16', '03', '01', '02', '00', '01', '00', '01', 'fc', '03', '03', '24', '25', 'ca', '3f', 'ee', '8b', '2a', '95', 'e5', '03', '0b', '0b', '2d', '3d', '79', 'cb', '9a', '9a', '62', 'f2', '1f', 'd4', 'fc', 'c9', 'a6', '2e', '39', 'a3', '10', '30', '8e', 'fa', '20', '7e', 'a3', '6d', 'ac', '9a', '25', '4f', 'e4', 'c9', 'cc', 'd7', 'e2', '0f', '4c', 'c5', '90', '2a', 'c4', '26', '18', '37', '0b', '07', 'd0', '76', 'a4', 'dd', '80', '90', 'c0', '4e', '48', '00', '24', '13', '01', '13', '03', '13', '02', 'c0', '2b', 'c0', '2f', 'cc', 'a9', 'cc', 'a8', 'c0', '2c', 'c0', '30', 'c0', '0a', 'c0', '09', 'c0', '13', 'c0', '14', '00', '33', '00', '39', '00', '2f', '00', '35', '00', '0a', '01', '00', '01', '8f', '00', '00', '00', '27', '00', '25', '00', '00', '22', '73', '70', '2d', '62', '6f', '6f', '74', '73', '74', '72', '61', '70', '2e', '67', '6c', '6f', '62', '61', '6c', '2e', '73', '73', '6c', '2e', '66', '61', '73', '74', '6c', '79', '2e', '6e', '65', '74', '00', '17', '00', '00', 'ff', '01', '00', '01', '00', '00', '0a', '00', '0e', '00', '0c', '00', '1d', '00', '17', '00', '18', '00', '19', '01', '00', '01', '01', '00', '0b', '00', '02', '01', '00', '00', '23', '00', '00', '00', '10', '00', '0e', '00', '0c', '02', '68', '32', '08', '68', '74', '74', '70', '2f', '31', '2e', '31', '00', '05', '00', '05', '01', '00', '00', '00', '00', '00', '33', '00', '6b', '00', '69', '00', '1d', '00', '20', '34', 'b3', 'e8', '1d', 'f2', '0e', 'fa', '6b', 'c6', '36', 'cc', 'e5', '1e', 'e6', 'c5', '1c', '00', '12', 'a6', '7e', '78', 'b4', 'de', 'ab', '40', 'ca', '26', '54', '30', 'd3', '8d', '4d', '00', '17', '00', '41', '04', '3d', 'f6', '79', 'f5', '91', '97', '62', 'b4', '66', '5d', '91', 'c4', 'fa', 'ff', 'c1', '52', '8a', '90', 'c3', 'fe', '50', '3b', 'a1', '50', '33', 'd4', '1e', '3c', '42', '52', 'b5', '61', '3c', '76', '64', '1b', '53', 'b8', 'cc', '0d', '64', '99', '40', '01', '47', 'ac', '14', '66', 'a5', '67', 'b7', '4b', 'e3', 'be', '7b', '34', 'a3', '65', '1b', 'a0', '8e', '7f', 'aa', 'cf', '00', '2b', '00', '09', '08', '03', '04', '03', '03', '03', '02', '03', '01', '00', '0d', '00', '18', '00', '16', '04', '03', '05', '03', '06', '03', '08', '04', '08', '05', '08', '06', '04', '01', '05', '01', '06', '01', '02', '03', '02', '01', '00', '2d', '00', '02', '01', '01', '00', '1c', '00', '02', '40', '01', '00', '15', '00', '7c', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",11.75.211.71:57240->149.231.208.71:443,mldit,AppProtocol_Spotify,Navigator_firefox,Ope_Connection
0.113176,1114,0.003015,149.231.208.71,11.75.211.71,443,57236,22,2,,0x0303,88,,"['76', '3d', '81', 'ad', 'f5', '29', '7e', '55', '3b', 'e7', '39', '27', '08', '00', '45', '00', '04', '4c', '34', 'be', '40', '00', '37', '06', 'c6', '2c', '95', 'e7', 'd0', '47', '0b', '4b', 'd3', '47', '01', 'bb', 'df', '94', '41', 'e6', 'c1', '5a', '67', '72', '50', 'fa', '80', '10', '00', '2c', 'cd', '44', '00', '00', '01', '01', '08', '0a', '01', 'eb', '3f', 'e5', 'a8', 'b0', 'bc', 'b2', '16', '03', '03', '00', '58', '02', '00', '00', '54', '03', '03', '67', '13', '18', '1e', 'c5', '49', 'a7', 'c1', '2f', '66', '22', 'f1', '1c', '3e', '45', 'e4', '35', '0b', '4d', '8e', '79', '28', '43', 'e3', '9e', 'd1', 'eb', 'fc', '69', '11', 'ef', '62', '00', 'c0', '2f', '00', '00', '2c', 'ff', '01', '00', '01', '00', '00', '00', '00', '00', '00', '0b', '00', '04', '03', '00', '01', '02', '00', '23', '00', '00', '00', '05', '00', '00', '00', '10', '00', '0b', '00', '09', '08', '68', '74', '74', '70', '2f', '31', '2e', '31', '00', '17', '00', '00', '16', '03', '03', '0a', 'd3', '0b', '00', '0a', 'cf', '00', '0a', 'cc', '00', '06', '37', '30', '82', '06', '33', '30', '82', '05', '1b', 'a0', '03', '02', '01', '02', '02', '0c', '30', 'c6', '76', '70', 'f7', '56', 'e7', '10', '2c', '75', '90', '61', '30', '0d', '06', '09', '2a', '86', '48', '86', 'f7', '0d', '01', '01', '0b', '05', '00', '30', '57', '31', '0b', '30', '09', '06', '03', '55', '04', '06', '13', '02', '42', '45', '31', '19', '30', '17', '06', '03', '55', '04', '0a', '13', '10', '47', '6c', '6f', '62', '61', '6c', '53', '69', '67', '6e', '20', '6e', '76', '2d', '73', '61', '31', '2d', '30', '2b', '06', '03', '55', '04', '03', '13', '24', '47', '6c', '6f', '62', '61', '6c', '53', '69', '67', '6e', '20', '43', '6c', '6f', '75', '64', '53', '53', '4c', '20', '43', '41', '20', '2d', '20', '53', '48', '41', '32', '35', '36', '20', '2d', '20', '47', '33', '30', '1e', '17', '0d', '32', '30', '30', '34', '32', '31', '31', '38', '34', '32', '34', '32', '5a', '17', '0d', '32', '31', '30', '34', '32', '32', '31', '38', '34', '32', '34', '32', '5a', '30', '77', '31', '0b', '30', '09', '06', '03', '55', '04', '06', '13', '02', '55', '53', '31', '13', '30', '11', '06', '03', '55', '04', '08', '0c', '0a', '43', '61', '6c', '69', '66', '6f', '72', '6e', '69', '61', '31', '16', '30', '14', '06', '03', '55', '04', '07', '0c', '0d', '53', '61', '6e', '20', '46', '72', '61', '6e', '63', '69', '73', '63', '6f', '31', '15', '30', '13', '06', '03', '55', '04', '0a', '0c', '0c', '46', '61', '73', '74', '6c', '79', '2c', '20', '49', '6e', '63', '2e', '31', '24', '30', '22', '06', '03', '55', '04', '03', '0c', '1b', '2a', '2e', '66', '72', '65', '65', '74', '6c', '73', '2e', '67', '6c', '6f', '62', '61', '6c', '2e', '66', '61', '73', '74', '6c', '79', '2e', '6e', '65', '74', '30', '82', '01', '22', '30', '0d', '06', '09', '2a', '86', '48', '86', 'f7', '0d', '01', '01', '01', '05', '00', '03', '82', '01', '0f', '00', '30', '82', '01', '0a', '02', '82', '01', '01', '00', 'c0', '9b', '1f', '35', '07', '0a', '78', '58', '80', 'c6', 'e7', 'a4', 'be', 'fb', '1c', '1a', '5d', 'a5', '1c', '6c', '75', '3f', 'c9', '65', '70', 'ba', 'ed', 'd2', 'dc', '29', 'fb', 'bd', '37', '10', '28', '71', '14', '9c', '00', 'aa', '0a', 'eb', '49', 'c9', 'a4', '94', '73', '09', 'f0', '80', '51', '44', '65', '37', '16', '9a', '00', '40', '2b', '97', 'cb', 'db', '47', '39', 'cb', '96', 'e2', '43', 'b7', '80', '71', 'f6', 'ac', 'a8', 'df', '3b', 'e8', '4e', 'f0', '0e', '35', 'b1', '07', '5d', '68', '83', '7e', 'a7', '6d', '2a', '74', 'cc', '4a', '94', '8a', 'a6', 'c3', '4c', '1c', 'e4', '47', '73', 'd7', '0c', 'e4', 'f7', 'd1', 'cc', 'e2']",149.231.208.71:443->11.75.211.71:57236,mldit,AppProtocol_Spotify,Navigator_firefox,Ope_Connection
0.118999,1114,0.002978,149.231.208.71,11.75.211.71,443,57236,22,11,,0x0303,2771,,"['76', '3d', '81', 'ad', 'f5', '29', '7e', '55', '3b', 'e7', '39', '27', '08', '00', '45', '00', '04', '4c', '34', 'c0', '40', '00', '37', '06', 'c6', '2a', '95', 'e7', 'd0', '47', '0b', '4b', 'd3', '47', '01', 'bb', 'df', '94', '41', 'e6', 'c9', '8a', '67', '72', '50', 'fa', '80', '10', '00', '2c', '68', '71', '00', '00', '01', '01', '08', '0a', '01', 'eb', '3f', 'e5', 'a8', 'b0', 'bc', 'b2', 'bf', 'c7', '8b', '6b', 'b0', '1f', 'ca', '14', 'fa', '18', '9b', '6c', '10', '7c', '99', '2b', 'da', '4a', '63', 'e5', 'b2', '4e', 'c2', 'fd', '3e', '10', '0b', '48', 'f4', '77', '0b', '2f', 'f0', '96', '4b', '3a', 'ee', 'bd', '35', 'de', '85', '8d', 'da', '13', '0e', 'ce', '01', 'c4', '71', 'd3', 'd3', '77', 'c5', '08', 'a6', '60', '39', '25', 'a7', '27', '69', '5c', '83', 'd1', '6f', '76', '78', 'ee', 'c5', '44', '5b', '45', 'bd', '29', '3b', 'e2', 'c6', '09', '0f', 'a2', 'be', '2b', 'dc', 'e3', '5c', 'da', '5a', '6f', '8e', 'e7', 'c9', '07', '6b', '7e', 'a1', 'c0', '53', '95', '82', '89', 'e0', '78', '5c', '72', 'a8', '6c', 'be', '67', '6b', 'ab', 'e7', '33', 'd9', '87', 'f2', 'f8', '5c', '27', 'f4', 'f6', '2a', '3b', '87', 'ef', 'da', 'c2', '47', 'da', 'bf', 'ac', 'eb', '27', '64', '7b', '4c', '53', 'eb', '34', 'e1', '2f', '9b', '20', '4d', '54', '12', '6b', '7d', '28', 'bd', '02', '03', '01', '00', '01', 'a3', '82', '01', '53', '30', '82', '01', '4f', '30', '0e', '06', '03', '55', '1d', '0f', '01', '01', 'ff', '04', '04', '03', '02', '01', '06', '30', '1d', '06', '03', '55', '1d', '25', '04', '16', '30', '14', '06', '08', '2b', '06', '01', '05', '05', '07', '03', '01', '06', '08', '2b', '06', '01', '05', '05', '07', '03', '02', '30', '12', '06', '03', '55', '1d', '13', '01', '01', 'ff', '04', '08', '30', '06', '01', '01', 'ff', '02', '01', '00', '30', '1d', '06', '03', '55', '1d', '0e', '04', '16', '04', '14', 'a9', '2b', '87', 'e1', 'ce', '24', '47', '3b', '1b', 'bf', 'cf', '85', '37', '02', '55', '9d', '0d', '94', '58', 'e6', '30', '1f', '06', '03', '55', '1d', '23', '04', '18', '30', '16', '80', '14', '60', '7b', '66', '1a', '45', '0d', '97', 'ca', '89', '50', '2f', '7d', '04', 'cd', '34', 'a8', 'ff', 'fc', 'fd', '4b', '30', '3d', '06', '08', '2b', '06', '01', '05', '05', '07', '01', '01', '04', '31', '30', '2f', '30', '2d', '06', '08', '2b', '06', '01', '05', '05', '07', '30', '01', '86', '21', '68', '74', '74', '70', '3a', '2f', '2f', '6f', '63', '73', '70', '2e', '67', '6c', '6f', '62', '61', '6c', '73', '69', '67', '6e', '2e', '63', '6f', '6d', '2f', '72', '6f', '6f', '74', '72', '31', '30', '33', '06', '03', '55', '1d', '1f', '04', '2c', '30', '2a', '30', '28', 'a0', '26', 'a0', '24', '86', '22', '68', '74', '74', '70', '3a', '2f', '2f', '63', '72', '6c', '2e', '67', '6c', '6f', '62', '61', '6c', '73', '69', '67', '6e', '2e', '63', '6f', '6d', '2f', '72', '6f', '6f', '74', '2e', '63', '72', '6c', '30', '56', '06', '03', '55', '1d', '20', '04', '4f', '30', '4d', '30', '0b', '06', '09', '2b', '06', '01', '04', '01', 'a0', '32', '01', '14', '30', '3e', '06', '06', '67', '81', '0c', '01', '02', '02', '30', '34', '30', '32', '06', '08', '2b', '06', '01', '05', '05', '07', '02', '01', '16', '26', '68', '74', '74', '70', '73', '3a', '2f', '2f', '77', '77', '77', '2e', '67', '6c', '6f', '62', '61', '6c', '73', '69', '67', '6e', '2e', '63', '6f', '6d', '2f', '72', '65', '70', '6f', '73', '69', '74', '6f', '72', '79', '2f', '30', '0d', '06', '09', '2a', '86', '48', '86', 'f7', '0d', '01', '01', '0b', '05', '00', '03', '82', '01', '01', '00', 'a2', '1d', '69', '8a', '0a', '8e', 'c4', '14', '83', '2a', '2a', '12', '4d', '39', '27', '90', '4e']",149.231.208.71:443->11.75.211.71:57236,mldit,AppProtocol_Spotify,Navigator_firefox,Ope_Connection
0.12339,613,0.000535,149.231.208.71,11.75.211.71,443,57236,"22,22,22","22,12,14",,"0x0303,0x0303,0x0303","1551,300,4",,"['76', '3d', '81', 'ad', 'f5', '29', '7e', '55', '3b', 'e7', '39', '27', '08', '00', '45', '00', '02', '57', '34', 'c2', '40', '00', '37', '06', 'c8', '1d', '95', 'e7', 'd0', '47', '0b', '4b', 'd3', '47', '01', 'bb', 'df', '94', '41', 'e6', 'd1', 'ba', '67', '72', '50', 'fa', '80', '18', '00', '2c', '63', '48', '00', '00', '01', '01', '08', '0a', '01', 'eb', '3f', 'e5', 'a8', 'b0', 'bc', 'b2', '46', '61', 'e3', 'e9', '32', '9f', 'bc', 'a2', '41', 'dd', '8b', '5c', '32', '04', '05', '3b', '7f', '7a', '60', '72', 'd0', '98', 'e4', '1d', 'b3', '54', 'b5', 'b1', 'd3', '95', 'b9', 'dc', '70', 'f3', '2a', '8b', 'c9', '13', '70', '43', '17', '85', '25', 'c1', '0c', 'e8', '55', 'e0', '55', 'f0', 'bc', '5b', '44', 'a1', '78', '75', '5b', '08', '74', '0a', '55', 'd5', 'c1', '9c', 'd2', '8c', 'bd', '79', 'a4', '3e', '1c', 'ba', '1a', '5a', '53', '92', '7e', '36', '09', 'aa', '78', 'f1', 'aa', 'ba', '68', 'e5', '8c', '12', '56', 'a4', '11', 'b1', '5d', '06', 'a4', 'e7', 'cb', 'cf', '6a', '54', 'c5', '8c', '78', '66', 'c3', 'fe', 'ba', 'bf', 'dd', '80', 'fc', 'da', 'f6', '38', 'd8', '0b', '55', 'dd', '42', '90', '51', '34', 'cc', '13', 'bb', 'c3', 'eb', 'cb', '99', 'a0', '72', 'b0', '63', 'de', 'd5', '71', 'e9', 'd1', '08', '71', '73', '7a', 'e9', 'b5', '86', '98', '5c', '6e', '73', '16', '24', '4c', '6f', 'f5', '9d', '1f', 'f0', '5b', '87', '14', '28', 'c0', '58', 'c6', 'fb', '56', '9c', 'ed', '3b', '6e', '84', '4f', 'a8', '31', '9a', '8d', '6f', '3d', 'aa', 'c9', '9f', '74', 'e6', '66', '68', 'ae', '86', 'a4', '47', '6b', 'ef', '37', 'b4', '54', 'ac', '45', '29', '1b', '24', '0b', '40', 'f4', '4b', '82', 'fd', '9b', 'b5', '81', '23', '1e', '74', '4c', '1d', 'ad', 'b9', 'b6', '57', '30', 'f4', 'a3', '8f', '7c', '16', 'b5', '52', '72', '02', 'db', 'a2', '21', 'f5', 'ee', '08', '16', '03', '03', '01', '2c', '0c', '00', '01', '28', '03', '00', '1d', '20', '28', 'e7', '2e', '5a', '3d', '2d', '06', '65', '25', '36', '4d', 'b9', '74', 'e9', '85', '02', 'b4', '28', '5c', '3f', 'b4', '88', 'ec', '55', 'e8', 'ea', '14', 'f3', 'ba', '98', '81', '03', '08', '04', '01', '00', '40', '0e', '30', '4e', '37', '82', '63', '83', '24', 'f2', '60', '5c', 'e5', '26', '54', '17', 'ce', 'd5', 'd5', 'aa', '1e', '17', '89', '2b', '22', '8a', '05', '33', 'd2', 'a9', '38', '13', '6d', '4c', '76', 'ed', 'ad', '51', '6d', '95', '32', 'a8', '8b', '94', 'cc', 'aa', 'e4', 'a1', '38', '67', '4b', 'ac', 'e1', 'c9', 'd8', 'c0', '28', '5f', 'fa', '8b', 'c2', '62', 'b9', '68', '7b', 'ef', '72', '97', '60', '39', 'de', 'd3', '69', '0f', '9d', '6f', 'a8', '51', '9d', '41', '06', '12', '38', '13', '4d', '16', '00', '2d', 'ac', '5c', 'd2', 'b6', '95', '90', 'ec', '5d', '9c', '88', 'bc', '13', 'a7', '8d', 'fa', '3b', '8f', 'f6', 'e6', '81', 'e7', '4c', 'db', '0d', '8c', '6d', '4b', '03', '89', 'e2', '7e', 'd0', 'f2', '47', '3c', '87', '64', 'ef', '8d', 'dc', '1f', '45', '68', '7d', '66', 'ef', 'f8', 'f1', '79', 'c9', '24', '11', '68', '84', 'bc', '69', 'd3', '6a', 'af', 'd8', '4e', '80', 'b5', 'a8', 'ee', 'a5', 'a9', '4e', '95', '88', '03', '29', '10', '3a', 'c7', 'cb', '5a', '2c', '28', 'cf', '46', '42', '04', '89', '8a', '4c', 'e1', 'e4', 'b7', 'c4', '8b', '1d', 'f0', '61', 'a3', '5e', '28', '79', '44', '70', 'd4', '7b', 'e9', 'c3', 'ef', '40', 'd3', '9b', 'c1', '18', '36', 'f9', '9c', '86', '4a', '2d', '68', '87', 'b6', '08', 'ce', 'ce', '67', 'af', 'af', 'd9', '58', 'f1', '0e', '25', 'f6', 'bf', 'a9', 'e3', '9f', 'b0', '45', 'ea', '2f', 'd6', '8c', 'e1', '2a', 'e4', '74', 'c7', '85', '97', '15', 'e0', '71', 'a6', 'fb', '5d', 'fc', '92', '37', '3b', '85', '67', '4d', '43', '26', '36']",149.231.208.71:443->11.75.211.71:57236,mldit,AppProtocol_Spotify,Navigator_firefox,Ope_Connection
