time_relative,frame_len,time_delta,ip_src,ip_dst,src_port,dst_port,tls_content_type,tls_handshake_type,tls_session_id,tls_version,tls_record_length,tls_sni,tls_content,stream_id,app_category,app_protocol,navigator,operation
4.240873,583,0.002924,27.11.157.194,33.14.221.210,49764,443,22,1.0,25050000dbe1f18374a9f91023f6b81fef9663b382acfa4093f20cdb6ac6f4ea,0x0301,512,directory.shoutcast.com,"['b2', 'a6', '3b', 'fb', '59', '0f', 'c2', '1b', '81', 'be', '75', '3b', '08', '00', '45', '00', '02', '39', 'b0', '05', '40', '00', '40', '06', 'd1', '0b', '1b', '0b', '9d', 'c2', '21', '0e', 'dd', 'd2', 'c2', '64', '01', 'bb', '58', 'fd', '4c', 'a7', '2b', '00', '6d', '27', '80', '18', '01', 'f6', '1c', 'cf', '00', '00', '01', '01', '08', '0a', '71', '39', '7e', '1d', 'e2', '0b', '0b', '2b', '16', '03', '01', '02', '00', '01', '00', '01', 'fc', '03', '03', 'ea', '87', '96', 'b9', 'a4', '7a', '0b', '8c', 'e8', '0d', '04', '83', '93', '12', 'c2', '9e', '96', '95', '00', 'fe', 'c7', 'b4', 'eb', 'da', 'e3', '13', 'e6', '71', 'b2', 'ed', '49', 'e0', '20', '25', '05', '00', '00', 'db', 'e1', 'f1', '83', '74', 'a9', 'f9', '10', '23', 'f6', 'b8', '1f', 'ef', '96', '63', 'b3', '82', 'ac', 'fa', '40', '93', 'f2', '0c', 'db', '6a', 'c6', 'f4', 'ea', '00', '24', '13', '01', '13', '03', '13', '02', 'c0', '2b', 'c0', '2f', 'cc', 'a9', 'cc', 'a8', 'c0', '2c', 'c0', '30', 'c0', '0a', 'c0', '09', 'c0', '13', 'c0', '14', '00', '33', '00', '39', '00', '2f', '00', '35', '00', '0a', '01', '00', '01', '8f', '00', '00', '00', '1c', '00', '1a', '00', '00', '17', '64', '69', '72', '65', '63', '74', '6f', '72', '79', '2e', '73', '68', '6f', '75', '74', '63', '61', '73', '74', '2e', '63', '6f', '6d', '00', '17', '00', '00', 'ff', '01', '00', '01', '00', '00', '0a', '00', '0e', '00', '0c', '00', '1d', '00', '17', '00', '18', '00', '19', '01', '00', '01', '01', '00', '0b', '00', '02', '01', '00', '00', '23', '00', '00', '00', '10', '00', '0e', '00', '0c', '02', '68', '32', '08', '68', '74', '74', '70', '2f', '31', '2e', '31', '00', '05', '00', '05', '01', '00', '00', '00', '00', '00', '33', '00', '6b', '00', '69', '00', '1d', '00', '20', 'f5', 'e0', '4c', '94', '1e', 'ab', '22', 'c0', 'f5', 'd3', 'b8', '47', 'b7', '6b', 'a2', '27', 'f2', 'f8', 'f0', '31', 'f3', '06', 'a2', '2d', '34', '59', '28', '6d', 'e1', 'a0', '64', '4c', '00', '17', '00', '41', '04', '39', '13', 'da', '60', '57', 'c8', '25', '56', '43', 'db', '35', '41', 'fa', '47', '6d', '11', 'd4', '64', 'f4', 'c5', '71', 'a7', '1e', 'c1', '92', '35', 'ea', 'fd', 'dd', 'dd', '74', 'ee', '4c', '0c', 'e7', '05', '93', '55', '6c', 'b9', 'c7', 'de', 'c5', '16', 'c8', 'f3', '7d', 'f0', 'c5', '79', 'fa', '0a', '11', 'a5', '44', '79', 'a1', '64', '1f', '74', '4a', '45', '7e', '4f', '00', '2b', '00', '09', '08', '03', '04', '03', '03', '03', '02', '03', '01', '00', '0d', '00', '18', '00', '16', '04', '03', '05', '03', '06', '03', '08', '04', '08', '05', '08', '06', '04', '01', '05', '01', '06', '01', '02', '03', '02', '01', '00', '2d', '00', '02', '01', '01', '00', '1c', '00', '02', '40', '01', '00', '15', '00', '87', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",27.11.157.194:49764->33.14.221.210:443,mldit,AppProtocol_Shoutcast,Navigator_firefox,Ope_PlayContent
4.273284,235,0.032411,33.14.221.210,27.11.157.194,443,49764,"22,20,22",2.0,25050000dbe1f18374a9f91023f6b81fef9663b382acfa4093f20cdb6ac6f4ea,"0x0303,0x0303,0x0303","89,1,64",,"['c2', '1b', '81', 'be', '75', '3b', 'b2', 'a6', '3b', 'fb', '59', '0f', '08', '00', '45', '00', '00', 'dd', '26', 'd1', '40', '00', '77', '06', '24', '9c', '21', '0e', 'dd', 'd2', '1b', '0b', '9d', 'c2', '01', 'bb', 'c2', '64', '2b', '00', '6d', '27', '58', 'fd', '4e', 'ac', '80', '18', '01', '04', '79', '2b', '00', '00', '01', '01', '08', '0a', 'e2', '0b', '0b', '2e', '71', '39', '7e', '1d', '16', '03', '03', '00', '59', '02', '00', '00', '55', '03', '03', '5e', 'd8', 'e6', '6b', 'c4', '3f', '1d', '8d', 'ea', 'e9', '7e', '8d', 'e5', '57', '2d', '1d', 'a1', '8b', 'dd', '5e', '4c', '4d', '1f', '96', '11', '61', '46', '57', '17', '39', '92', '33', '20', '25', '05', '00', '00', 'db', 'e1', 'f1', '83', '74', 'a9', 'f9', '10', '23', 'f6', 'b8', '1f', 'ef', '96', '63', 'b3', '82', 'ac', 'fa', '40', '93', 'f2', '0c', 'db', '6a', 'c6', 'f4', 'ea', 'c0', '14', '00', '00', '0d', '00', '17', '00', '00', 'ff', '01', '00', '01', '00', '00', '00', '00', '00', '14', '03', '03', '00', '01', '01', '16', '03', '03', '00', '40', 'd9', '50', '93', '42', '49', 'e1', '6d', '9a', 'de', '8f', 'c5', 'c2', 'd2', '1e', '81', '1e', '12', '69', '76', '55', '49', 'e4', '0e', '69', '7a', '3b', '7e', '7a', 'c4', 'ea', '0d', 'b9', '90', '5f', 'f2', '48', '24', 'd1', 'a4', 'd1', '7b', '34', '7b', '9b', '88', '79', 'fa', '51', '5e', '49', 'a0', '3a', '68', 'ab', 'a3', 'ca', '51', '46', '6a', '45', '93', '64', '00', '6e', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",33.14.221.210:443->27.11.157.194:49764,mldit,AppProtocol_Shoutcast,Navigator_firefox,Ope_PlayContent
4.274091,141,0.000756,27.11.157.194,33.14.221.210,49764,443,"20,22",,,"0x0303,0x0303","1,64",,"['b2', 'a6', '3b', 'fb', '59', '0f', 'c2', '1b', '81', 'be', '75', '3b', '08', '00', '45', '00', '00', '7f', 'b0', '07', '40', '00', '40', '06', 'd2', 'c3', '1b', '0b', '9d', 'c2', '21', '0e', 'dd', 'd2', 'c2', '64', '01', 'bb', '58', 'fd', '4e', 'ac', '2b', '00', '6d', 'd0', '80', '18', '01', 'f5', '1b', '15', '00', '00', '01', '01', '08', '0a', '71', '39', '7e', '3e', 'e2', '0b', '0b', '2e', '14', '03', '03', '00', '01', '01', '16', '03', '03', '00', '40', 'a4', 'e8', '8f', '6d', '60', 'b5', 'ac', 'f5', '45', '98', '20', '5d', 'd5', '52', '54', '93', 'e2', 'b3', 'c4', '6a', 'c3', 'ca', '5a', '27', '45', 'f2', '80', 'c3', '11', 'c2', '26', '11', 'c8', 'bf', 'f6', '63', '93', '18', '43', 'f2', 'f2', '6b', '87', '55', '38', 'b6', '48', 'c3', '7c', '68', '6f', 'a3', 'dc', '48', 'f2', '33', '36', 'e6', '7a', '4e', '30', '7b', '82', '9a', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",27.11.157.194:49764->33.14.221.210:443,mldit,AppProtocol_Shoutcast,Navigator_firefox,Ope_PlayContent
4.276809,839,0.002718,27.11.157.194,33.14.221.210,49764,443,23,,,0x0303,768,,"['b2', 'a6', '3b', 'fb', '59', '0f', 'c2', '1b', '81', 'be', '75', '3b', '08', '00', '45', '00', '03', '39', 'b0', '08', '40', '00', '40', '06', 'd0', '08', '1b', '0b', '9d', 'c2', '21', '0e', 'dd', 'd2', 'c2', '64', '01', 'bb', '58', 'fd', '4e', 'f7', '2b', '00', '6d', 'd0', '80', '18', '01', 'f5', '1d', 'cf', '00', '00', '01', '01', '08', '0a', '71', '39', '7e', '41', 'e2', '0b', '0b', '2e', '17', '03', '03', '03', '00', '78', '84', 'b2', 'c6', '77', '1c', 'c0', '1e', 'd1', '22', '7d', '04', '31', 'b1', 'a1', '12', '74', 'aa', '34', '71', 'd4', '76', 'c5', 'b3', '83', '7a', '8e', 'e3', 'e9', 'f1', '12', 'e6', 'da', '3e', '84', 'bb', 'fb', '8f', '21', '75', '51', 'd2', '69', '29', 'dc', '00', '8d', '3c', '96', '86', 'be', 'b0', '08', '4b', 'f3', '0f', 'b9', '82', '24', '1d', '28', 'a1', '22', '52', '96', '8b', 'de', 'ce', '7d', '0d', 'e5', '0b', 'bd', '06', 'c1', '01', 'd0', 'bb', '2f', 'bb', '87', '0e', '35', '1f', 'c8', '68', '44', 'da', '69', '86', 'd7', '9d', '3c', 'e4', '1f', '23', '28', 'fd', 'ab', '0e', '3f', 'd1', '9f', '1a', '9f', 'fd', 'e1', '9d', 'c8', '0e', '41', '14', 'cb', '90', 'c1', 'e2', '18', '93', '86', '4f', 'a7', '3b', '13', '42', '42', '83', 'f4', '42', 'ae', '40', 'db', 'f1', '6e', '25', '27', '18', '2f', 'dd', 'ae', '35', 'a1', 'b3', 'd5', 'a2', '47', '78', 'e0', '7b', '87', 'c9', 'a9', '7b', '8e', '1a', 'b6', '84', '27', '1b', 'dd', '9a', '41', 'cb', '29', '09', '40', '87', '54', '03', '91', '4a', '83', '9f', 'dc', 'f5', '36', '92', 'fa', '5f', '23', '8b', '03', '45', 'fe', 'd3', 'c4', '45', '14', 'd0', 'dd', '44', '46', '4b', 'c0', '6c', '5f', '97', '9f', '9a', '70', '29', '64', '58', 'f4', '67', '89', '32', '5b', '86', 'c3', 'c0', '06', 'e3', '0c', '52', '6b', '61', '45', '7e', 'd5', '5c', '2d', '8c', 'e7', '7b', '43', '70', '11', '59', '56', 'bc', '38', 'ef', 'cc', 'db', '27', '57', '30', 'c6', '42', '02', '3a', '61', '13', '0c', '39', 'b2', '4e', 'ef', 'fb', '12', '18', '93', '1e', '25', '74', 'bf', 'da', 'e5', 'f7', 'a3', 'f5', '1a', '43', 'dc', '24', 'f8', '5c', 'd8', '04', '77', '03', '10', 'a7', 'dc', 'c4', 'e0', 'd4', '4d', '12', '02', 'db', 'db', 'd5', '47', 'fe', '5f', '75', 'a2', '27', '61', 'b3', '2a', '09', 'e1', 'b3', '74', '40', '7c', '05', '8f', '5b', '6f', '81', '31', '69', '6a', '81', '97', '8a', '5d', '77', '01', '9c', '83', '01', '99', 'ed', '69', '77', '77', '09', '54', 'f8', '16', '0f', 'ba', 'ec', '74', '97', '75', '72', '89', '4a', '30', '16', '97', '2f', 'a8', '12', '3e', '7a', 'fa', '2b', '55', '15', '12', '80', '49', '68', '85', '81', '87', 'e9', 'c8', 'a5', '1d', 'fe', '9b', '94', '5b', '8a', 'e1', 'e3', 'd8', 'a6', 'd2', '35', 'e9', '6e', 'c1', '36', '49', 'b3', '5f', 'd7', '2f', '93', 'a4', 'f7', 'ff', '23', '60', 'f1', 'fc', '3e', '00', '44', '8e', '6e', '95', 'e9', 'df', '86', '75', '2d', '04', 'c3', '59', 'c5', 'b0', '40', '47', '4c', 'db', '8d', 'aa', '60', 'f4', '96', '87', '9f', '97', '24', '03', '87', '28', '08', 'ee', '07', '8b', '1b', '8b', 'b5', '66', '5c', 'ed', '49', 'bc', '7c', 'd7', 'e5', 'bc', 'dd', 'a9', '29', 'e0', 'd0', 'df', '97', 'ef', '27', '03', '65', 'b6', '17', 'bc', 'eb', '67', '92', 'c9', '0e', '10', '59', '41', 'af', '25', '68', 'f9', '1f', '24', 'ee', '8c', '1f', 'fc', 'a8', '3e', '69', '08', '08', '6b', '94', '1c', '9a', 'c2', 'ba', '02', 'a5', '4a', '8b', '4c', '32', '51', '4c', 'e4', '68', 'da', '2f', '0a', 'd3', 'bc', 'cf', '6c', '00', 'd4', '5e', '60', '2e', 'dc', 'a2', '4b', 'd7', '07', '1f', '84', '3a', '86', '0d', '0c', '47', 'ee', '0a', 'cb', 'c4', '03', 'dd', 'bb', 'b3', 'ea', '81', '07', 'ac', 'cf', '78', 'a9', '69', '8a', '12', '0c', '62']",27.11.157.194:49764->33.14.221.210:443,mldit,AppProtocol_Shoutcast,Navigator_firefox,Ope_PlayContent
4.387886,663,0.078087,33.14.221.210,27.11.157.194,443,49764,23,,,0x0303,592,,"['c2', '1b', '81', 'be', '75', '3b', 'b2', 'a6', '3b', 'fb', '59', '0f', '08', '00', '45', '00', '02', '89', '26', 'd3', '40', '00', '77', '06', '22', 'ee', '21', '0e', 'dd', 'd2', '1b', '0b', '9d', 'c2', '01', 'bb', 'c2', '64', '2b', '00', '6d', 'd0', '58', 'fd', '51', 'fc', '80', '18', '01', '00', '0a', 'a7', '00', '00', '01', '01', '08', '0a', 'e2', '0b', '0b', '38', '71', '39', '7e', '3e', '17', '03', '03', '02', '50', 'ad', 'f3', 'f0', '81', '77', '49', 'e2', 'b9', 'b7', '06', '74', '5b', '2a', '3a', 'ac', '74', '08', 'c1', '91', '67', '44', '51', 'f6', '23', '71', 'f0', 'a3', '83', '6d', 'ac', 'ef', 'f6', 'a3', '01', 'eb', '65', '11', 'a1', '17', '10', '9a', '96', '8a', '55', 'ba', 'b4', '5b', 'fc', '00', '36', 'ff', 'b3', 'f7', 'a5', '63', '83', '6a', '38', '14', '8d', '70', 'fc', 'b2', '33', '1a', '72', '6d', '22', 'c4', 'f8', '9d', '34', 'f5', '6b', 'f1', '1a', '90', 'c9', 'a0', '06', '45', '23', '8b', '29', '61', '68', 'fc', 'd5', 'e8', '1f', '1d', '93', 'bc', '38', '66', '4f', '4c', '43', '84', '6f', 'e6', 'd3', '11', '21', 'b2', '8f', 'da', 'a4', 'b7', '92', '2c', '97', '63', 'df', '8f', 'cd', 'fe', '95', '11', 'af', '42', 'ca', '08', 'd5', '1c', 'ea', '67', 'f3', '2d', 'bc', 'de', '8e', 'be', '69', '71', '16', '9c', 'ce', '54', '5d', 'c1', '54', '44', 'c7', '28', '20', 'be', '35', 'b6', '19', '86', 'e2', 'f3', '00', '27', '82', 'bd', '65', '50', 'b8', '0b', '54', '8e', '31', 'cf', '10', '21', 'da', '3e', '1d', 'cd', '17', '32', '19', '33', 'ef', '9a', '4f', '37', '6e', '9c', '20', 'cf', 'd0', '93', '44', '28', '47', '63', 'b0', '20', '0d', '92', 'f0', 'c4', '4d', 'b1', '21', 'cf', 'f0', 'db', '04', '7c', 'e9', '63', '52', '90', '2b', 'e2', '62', 'c3', 'e3', '4b', '5b', '8b', '0a', 'c9', 'b4', 'a5', '09', '2a', 'f8', '16', '3d', '3f', '26', '5b', 'f9', 'd1', '6d', '7a', '32', '06', '80', 'f3', 'f6', '92', 'b8', 'a3', 'd2', '55', 'b5', '59', 'ae', '7d', '13', 'e0', 'aa', '13', 'a0', 'd6', '3b', '53', '5d', 'fc', 'cc', 'c8', '43', 'eb', 'c2', '8c', 'da', '7e', 'bb', '95', 'e1', 'b1', '39', 'aa', '1f', '5c', '84', 'd6', '0f', '15', 'df', '40', 'dd', '31', '39', 'c7', '4b', '00', '8e', 'dc', '05', 'a9', '81', '21', 'ca', '99', '6a', '4c', '9f', 'e9', '88', 'e1', '18', '52', '37', 'b3', '31', 'ab', 'ff', '35', 'be', 'd5', '8e', '26', '5e', 'd4', '4a', 'c2', '08', '87', 'c6', '01', '1f', '9a', '57', '47', '3e', 'cd', '8b', '13', '61', '5b', '04', '5a', 'b5', '89', 'f6', '79', '2f', '88', '39', '8b', 'f2', '72', 'ea', 'f5', 'cc', '16', '80', 'ee', 'c7', '06', '50', '60', '46', 'eb', 'cd', '06', '2b', '74', 'e4', '4f', 'c0', 'd9', '58', 'e9', 'b3', '6c', '1c', '0b', 'e1', 'a3', '6c', 'f2', '01', '95', 'ce', 'ea', '97', '96', 'd2', '34', 'd4', '1a', 'd3', '4d', 'a8', '81', '33', '40', '96', '51', '90', '27', 'a4', '6d', '28', '80', '36', '14', '5f', '58', '81', '2c', '3a', '60', '3e', '31', '34', '91', 'bd', '1d', 'de', '0f', '09', '9b', '85', '1f', 'a6', 'd2', 'ca', '10', '2c', 'e7', 'b7', 'a7', '6a', '3b', 'ed', 'c7', 'e0', '26', '8d', 'dd', '76', 'e2', 'd7', 'fc', '49', 'b7', 'da', 'b5', '78', '32', 'a0', '3f', '2f', '72', '96', '0e', 'dc', '3a', '7e', '5b', '7e', 'a4', 'f9', 'ec', '88', 'e7', 'de', 'b1', 'c2', '14', '72', '81', '05', '79', 'ee', '55', '0d', '8d', '32', 'ad', '0d', '27', '0d', '98', '7c', 'a7', '58', 'e0', '8c', '32', '78', 'cd', 'd5', 'cf', '2e', '7c', 'fc', '1f', 'f6', '6f', '28', '7d', 'bc', '7b', '57', '24', 'b9', 'c7', '14', '7b', '6e', '14', 'ca', 'd3', 'c8', '8d', '76', '66', 'd2', '26', '6c', 'ac', '6d', '63', 'a0', '99', '9e', '3a', 'c3', '1c', '7f', '24', '3a', '6b', 'f8', '40', '99', '43', '69', '35']",33.14.221.210:443->27.11.157.194:49764,mldit,AppProtocol_Shoutcast,Navigator_firefox,Ope_PlayContent
19.515579,663,0.019023,33.14.221.210,27.11.157.194,443,49764,23,,,0x0303,592,,"['c2', '1b', '81', 'be', '75', '3b', 'b2', 'a6', '3b', 'fb', '59', '0f', '08', '00', '45', '00', '02', '89', '26', 'd6', '40', '00', '77', '06', '22', 'eb', '21', '0e', 'dd', 'd2', '1b', '0b', '9d', 'c2', '01', 'bb', 'c2', '64', '2b', '00', '70', '25', '58', 'fd', '55', '01', '80', '18', '01', '04', '02', '09', '00', '00', '01', '01', '08', '0a', 'e2', '0b', '11', '22', '71', '39', 'b9', '56', '17', '03', '03', '02', '50', 'fc', 'ec', '8d', '69', '15', 'e8', '3a', 'b8', '08', '56', 'd3', '2f', '1d', '34', 'ef', 'a1', '32', 'a2', '4f', '4a', '71', '6c', '1a', 'a3', '9a', '46', '79', '60', '98', '72', '3e', '13', 'a4', 'e9', 'a9', '85', 'fa', 'ab', '1e', 'ed', '53', '3f', '4c', 'ac', 'a5', '0f', 'ce', 'cc', '04', 'da', '75', 'f9', '26', '48', '42', '2e', 'cb', '35', '0e', '5d', 'd5', '7c', 'fc', '55', 'cb', '05', '86', 'db', '5e', 'bf', 'a0', '6e', 'cf', 'ff', '07', 'd5', '26', '4b', 'ae', '46', '92', '9e', '5e', 'ce', 'cb', '05', '94', '53', 'ef', '4d', '23', '01', '2c', 'ec', '77', 'ad', '44', '1f', '65', 'ae', '4a', '2d', '8e', '91', '1d', '6a', 'c0', 'd4', '19', '01', '52', 'ca', 'e3', '5e', '6e', '26', '63', '29', 'ef', 'e0', 'ed', '1d', '2c', '3f', 'f9', '06', '9e', '52', '59', '88', '3a', '0f', '34', '82', '14', 'be', '37', 'd9', '4f', '93', '44', '8b', '01', 'bd', '1a', '16', '1b', '75', '7c', 'fc', '44', '29', '98', 'cf', '8b', '99', 'c1', 'a4', 'b0', '49', '14', '57', '60', '07', '7d', '8d', '77', 'cc', '82', '6b', '93', 'e1', '7e', '35', 'c8', 'd4', 'a5', '33', '8a', 'a4', '3d', 'a6', '16', '04', '30', '6d', 'd5', 'ab', '20', '26', '59', 'd5', 'e4', 'e0', 'a0', '25', '96', '49', '20', '73', '75', '67', '89', '45', 'cb', '30', 'ff', 'a2', '42', '99', '10', '45', '3e', 'c2', '62', 'b7', 'f0', '84', '2f', 'b5', 'bf', 'a4', '57', '5d', 'ee', '9d', '31', '92', 'bd', '35', '17', '2f', '62', '99', '2a', '00', '11', 'fd', '48', '88', '87', '80', '74', 'd8', 'd6', '85', '1e', '6b', '46', '7e', '80', '7c', '68', 'bb', '3d', '22', '7d', '15', 'fb', 'ea', '3f', '27', 'e8', 'e0', '22', '96', 'e5', '2d', '50', 'c7', '32', 'a4', '73', 'fe', 'd6', '31', 'c5', '2a', '35', 'd7', '29', 'dd', '2d', 'f3', '82', 'b9', '23', '06', '13', 'f2', 'f0', 'f7', '60', '2f', 'c2', 'bc', 'fd', 'ce', '87', '7d', '62', '0f', '83', '1f', '77', '05', '9e', '16', 'dc', 'c2', 'b9', 'c4', '84', '19', 'c5', 'b1', 'd9', '60', 'f7', '6e', '8d', '6c', '3c', '12', 'bd', '9e', '8c', 'e3', '91', 'c3', '15', 'ca', '4b', 'f7', '5b', '6e', 'ae', '82', 'f3', '7b', '53', 'eb', 'c8', '2e', 'ec', '0d', 'fc', 'da', '80', '26', '89', 'e1', '2e', '91', '95', '2c', '80', 'd2', 'c3', 'b9', '43', '30', '45', 'f5', '95', 'd7', 'e1', '53', '93', '9a', '49', 'e2', '55', 'b6', '9a', '03', 'e3', '81', 'b3', 'ef', 'c6', '3a', 'f7', '85', '78', 'dd', '8b', 'ff', '7a', '6b', 'a5', 'cf', '13', 'fb', 'de', '6d', 'f9', '02', '2c', '6e', 'c1', 'eb', 'f5', '1d', 'd0', '85', 'e9', '10', 'e1', '93', 'a2', '7d', '5c', '63', '62', '8b', 'e4', 'a0', 'd1', '53', '8e', 'eb', '67', 'e1', '3c', '51', '8e', 'bc', '2d', '56', 'cc', 'b7', 'fe', 'c8', '9c', 'ee', 'b3', '32', '1d', '1b', 'd2', '90', '3d', 'fa', '4a', 'cc', '4c', '1e', '25', 'a1', 'b8', '28', 'f6', 'ce', '2f', '6d', '41', '70', 'f9', '6c', '1b', '14', 'a9', '51', '3b', 'ac', '60', '7a', '5c', 'd7', 'c0', '17', '6c', '86', 'a0', '01', 'fc', '11', '2f', 'b1', 'fa', 'd0', 'c7', '9f', 'a2', '28', 'f4', 'aa', 'b3', '21', '6a', 'a1', '9f', '29', 'df', '18', '54', '1c', 'b0', '7c', '8f', '09', 'e2', '51', 'ca', 'b7', '59', 'ee', '95', '70', '8a', 'fe', '96', '89', '6e', 'f0', '2f', '40', 'fd', 'b8', 'a0', '33', '97', 'b8', 'aa', '55', '7c', 'c4', '23']",33.14.221.210:443->27.11.157.194:49764,mldit,AppProtocol_Shoutcast,Navigator_firefox,Ope_PlayContent
