time_relative,frame_len,time_delta,ip_src,ip_dst,src_port,dst_port,tls_content_type,tls_handshake_type,tls_session_id,tls_version,tls_record_length,tls_sni,tls_content,stream_id,app_category,app_protocol,navigator,operation
0.080053,583,0.000787,43.103.231.46,255.59.103.46,54094,443,22,1,57a30ba685022328a77024f063cf90b3332f7eb44e43070bb7604092e528f551,0x0301,512,fonts.gstatic.com,"['da', 'd5', 'ff', '79', '7b', '3b', 'ea', '7d', '65', 'fc', '37', '1f', '08', '00', '45', '00', '02', '39', '28', 'ef', '40', '00', '40', '06', '96', 'd0', '2b', '67', 'e7', '2e', 'ff', '3b', '67', '2e', 'd3', '4e', '01', 'bb', '8c', '18', 'c0', '4c', 'cf', '01', '4a', 'e7', '80', '18', '01', 'f6', 'e6', '7d', '00', '00', '01', '01', '08', '0a', '31', '4d', '60', 'be', '34', 'd0', '2d', 'd3', '16', '03', '01', '02', '00', '01', '00', '01', 'fc', '03', '03', 'f7', '4c', '6a', 'f1', 'c2', 'a1', 'c0', '13', 'aa', 'b3', '63', 'c5', 'c6', '85', 'e9', '12', '3f', '32', '0c', '78', '39', 'fb', '0b', '1b', '91', 'f6', '81', '49', '0a', '0b', '4e', '0e', '20', '57', 'a3', '0b', 'a6', '85', '02', '23', '28', 'a7', '70', '24', 'f0', '63', 'cf', '90', 'b3', '33', '2f', '7e', 'b4', '4e', '43', '07', '0b', 'b7', '60', '40', '92', 'e5', '28', 'f5', '51', '00', '22', '0a', '0a', '13', '01', '13', '02', '13', '03', 'c0', '2b', 'c0', '2f', 'c0', '2c', 'c0', '30', 'cc', 'a9', 'cc', 'a8', 'c0', '13', 'c0', '14', '00', '9c', '00', '9d', '00', '2f', '00', '35', '00', '0a', '01', '00', '01', '91', '0a', '0a', '00', '00', '00', '00', '00', '16', '00', '14', '00', '00', '11', '66', '6f', '6e', '74', '73', '2e', '67', '73', '74', '61', '74', '69', '63', '2e', '63', '6f', '6d', '00', '17', '00', '00', 'ff', '01', '00', '01', '00', '00', '0a', '00', '0a', '00', '08', '7a', '7a', '00', '1d', '00', '17', '00', '18', '00', '0b', '00', '02', '01', '00', '00', '23', '00', '00', '00', '10', '00', '0e', '00', '0c', '02', '68', '32', '08', '68', '74', '74', '70', '2f', '31', '2e', '31', '00', '05', '00', '05', '01', '00', '00', '00', '00', '00', '0d', '00', '14', '00', '12', '04', '03', '08', '04', '04', '01', '05', '03', '08', '05', '05', '01', '08', '06', '06', '01', '02', '01', '00', '12', '00', '00', '00', '33', '00', '2b', '00', '29', '7a', '7a', '00', '01', '00', '00', '1d', '00', '20', 'b9', '52', '17', '56', '7c', 'e4', 'ab', 'd5', '0b', 'b4', '26', 'ed', '0a', 'fd', '7c', '76', '2f', '40', '4a', '17', '2d', '2a', 'ec', 'b9', '13', 'eb', 'c6', 'ae', '1d', '9e', 'a0', '29', '00', '2d', '00', '02', '01', '01', '00', '2b', '00', '0b', '0a', 'aa', 'aa', '03', '04', '03', '03', '03', '02', '03', '01', '00', '1b', '00', '03', '02', '00', '02', '3a', '3a', '00', '01', '00', '00', '15', '00', 'c7', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",43.103.231.46:54094->255.59.103.46:443,mldit,AppProtocol_Podcasts,Navigator_Chrome,Ope_BrowseRandomClick
0.140737,571,0.000571,43.103.231.46,47.113.221.182,56558,443,22,1,5ac2f5d5d290ed333e55fc0aaaf2d583cedb89a9cce8ed356a786f1380e164e6,0x0301,512,cdnjs.cloudflare.com,"['da', 'd5', 'ff', '79', '7b', '3b', 'ea', '7d', '65', 'fc', '37', '1f', '08', '00', '45', '00', '02', '2d', 'f2', '50', '40', '00', '40', '06', '26', 'bd', '2b', '67', 'e7', '2e', '2f', '71', 'dd', 'b6', 'dc', 'ee', '01', 'bb', '6d', '27', '3b', 'a4', '26', '1c', '60', 'e3', '50', '18', '01', 'f6', 'd2', '62', '00', '00', '16', '03', '01', '02', '00', '01', '00', '01', 'fc', '03', '03', '3b', 'bd', '4e', '41', 'a6', 'bb', 'e2', 'b4', '85', 'c8', 'a2', '8a', 'fd', '45', 'ce', 'a3', 'fb', '81', '47', 'c8', 'e5', 'c5', '3f', 'b0', 'e6', 'f9', '61', '0f', '72', 'ed', '18', 'eb', '20', '5a', 'c2', 'f5', 'd5', 'd2', '90', 'ed', '33', '3e', '55', 'fc', '0a', 'aa', 'f2', 'd5', '83', 'ce', 'db', '89', 'a9', 'cc', 'e8', 'ed', '35', '6a', '78', '6f', '13', '80', 'e1', '64', 'e6', '00', '22', 'fa', 'fa', '13', '01', '13', '02', '13', '03', 'c0', '2b', 'c0', '2f', 'c0', '2c', 'c0', '30', 'cc', 'a9', 'cc', 'a8', 'c0', '13', 'c0', '14', '00', '9c', '00', '9d', '00', '2f', '00', '35', '00', '0a', '01', '00', '01', '91', 'aa', 'aa', '00', '00', '00', '00', '00', '19', '00', '17', '00', '00', '14', '63', '64', '6e', '6a', '73', '2e', '63', '6c', '6f', '75', '64', '66', '6c', '61', '72', '65', '2e', '63', '6f', '6d', '00', '17', '00', '00', 'ff', '01', '00', '01', '00', '00', '0a', '00', '0a', '00', '08', '5a', '5a', '00', '1d', '00', '17', '00', '18', '00', '0b', '00', '02', '01', '00', '00', '23', '00', '00', '00', '10', '00', '0e', '00', '0c', '02', '68', '32', '08', '68', '74', '74', '70', '2f', '31', '2e', '31', '00', '05', '00', '05', '01', '00', '00', '00', '00', '00', '0d', '00', '14', '00', '12', '04', '03', '08', '04', '04', '01', '05', '03', '08', '05', '05', '01', '08', '06', '06', '01', '02', '01', '00', '12', '00', '00', '00', '33', '00', '2b', '00', '29', '5a', '5a', '00', '01', '00', '00', '1d', '00', '20', '93', '5c', 'bd', '23', '8d', '0f', 'd1', '7f', 'd0', '99', 'ea', '60', '6b', '0a', 'c6', '6b', '47', '5f', '21', '88', 'f6', '68', '5e', '30', '7b', '3a', '47', 'a2', '82', '6c', '8c', '1e', '00', '2d', '00', '02', '01', '01', '00', '2b', '00', '0b', '0a', '8a', '8a', '03', '04', '03', '03', '03', '02', '03', '01', '00', '1b', '00', '03', '02', '00', '02', 'ba', 'ba', '00', '01', '00', '00', '15', '00', 'c4', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",43.103.231.46:56558->47.113.221.182:443,mldit,AppProtocol_Podcasts,Navigator_Chrome,Ope_BrowseRandomClick
0.170759,1484,0.010999,255.59.103.46,43.103.231.46,443,54094,"22,20",2,57a30ba685022328a77024f063cf90b3332f7eb44e43070bb7604092e528f551,"0x0303,0x0303","122,1",,"['ea', '7d', '65', 'fc', '37', '1f', 'da', 'd5', 'ff', '79', '7b', '3b', '08', '00', '45', '00', '05', 'be', 'd0', 'f6', '00', '00', '77', '06', 'f4', '43', 'ff', '3b', '67', '2e', '2b', '67', 'e7', '2e', '01', 'bb', 'd3', '4e', 'cf', '01', '4a', 'e7', '8c', '18', 'c2', '51', '80', '10', '00', 'f0', '87', '9b', '00', '00', '01', '01', '08', '0a', '34', 'd0', '2e', '26', '31', '4d', '60', 'be', '16', '03', '03', '00', '7a', '02', '00', '00', '76', '03', '03', '96', '78', '10', '1e', '19', '15', 'dd', '9a', '55', '7b', 'bd', '22', '3c', 'df', 'a5', 'fb', 'ff', '4a', 'e8', 'f2', '9f', '53', '5d', 'ab', 'fe', 'c3', '90', 'da', 'f0', 'e3', 'da', '4c', '20', '57', 'a3', '0b', 'a6', '85', '02', '23', '28', 'a7', '70', '24', 'f0', '63', 'cf', '90', 'b3', '33', '2f', '7e', 'b4', '4e', '43', '07', '0b', 'b7', '60', '40', '92', 'e5', '28', 'f5', '51', '13', '01', '00', '00', '2e', '00', '33', '00', '24', '00', '1d', '00', '20', 'b0', '5e', 'd4', '06', '6d', '93', '72', 'e5', 'e7', '0a', 'b0', 'aa', 'c2', 'eb', '80', '40', '65', '92', '35', 'a3', '36', '20', '78', '1d', '2b', 'f0', '79', '41', 'ec', 'a3', '47', '72', '00', '2b', '00', '02', '03', '04', '14', '03', '03', '00', '01', '01', '17', '03', '03', '09', 'ea', '14', '39', 'e5', 'fc', '8c', 'ba', '04', 'a5', '42', '69', '46', 'b2', '7e', 'bb', '95', '19', '13', '68', '4f', '1f', '9d', 'dc', '96', 'ad', '8d', 'cc', '6f', '91', 'e5', 'd2', '3f', 'e9', 'f3', 'ec', '57', '20', '91', 'd8', '20', 'c2', '16', '62', '09', 'f9', '09', '20', 'b7', '8a', 'e4', '2e', '08', '26', '20', '5c', '01', '62', '73', '4f', 'c5', '49', '39', 'cf', '43', 'b9', 'ea', '8a', '32', '03', '94', '78', '4a', '49', '09', 'de', '38', 'b0', '27', '1d', '7c', 'f9', '82', 'e8', 'a2', '7d', '02', '9a', '3c', 'f8', '3d', '40', '72', 'dc', '91', 'fb', 'c4', '7b', 'e8', '25', '29', '4b', '15', '35', '0a', '86', '1e', '0a', 'c1', '1b', 'e6', 'd8', 'e1', 'cd', 'bb', '82', 'cc', '4d', '4b', 'a7', '32', '5c', '84', 'a8', '6f', '9f', 'a0', 'e4', 'bf', 'dd', 'e8', '08', 'ab', '44', 'e9', '1c', 'fd', '02', '77', '2f', 'c3', 'd4', 'ed', 'd6', 'af', '76', '01', '0a', '55', '6a', 'c4', 'a5', '3b', '23', '56', '13', '42', '43', 'fb', '79', 'dc', '85', '62', 'ff', '8e', '73', 'b1', 'ed', '36', 'fc', 'b5', '92', '01', '23', '07', '92', '40', 'b4', 'b5', '82', '05', '9c', '70', 'f6', '92', 'b7', '0a', 'b6', '14', 'c4', 'd6', 'f4', '46', '7f', 'b9', '9a', 'cc', 'f7', 'e2', '5a', '26', '44', '50', 'fa', '0a', '97', '35', '45', 'aa', '46', '18', 'e7', '57', '7f', '90', '12', '13', '31', '71', 'b0', '5c', '97', '0f', '34', '44', 'f9', 'dd', '14', 'e9', '7d', '53', '81', '94', '38', '23', '1d', '99', 'f0', '3d', '3f', 'f4', '1b', '0e', 'd8', '8b', 'df', 'ce', '4d', 'c7', '87', '8a', '87', '21', '78', '34', '2d', '77', 'f7', 'bb', 'f8', '6e', 'f5', '35', '1e', '46', '31', '26', 'bd', 'e2', '24', '9e', 'e9', 'd5', '1c', '71', '18', '4b', 'e9', '78', 'b9', 'a7', 'f8', '03', '9f', '22', '5b', '04', '3d', 'ce', 'f6', '31', 'd1', '66', '0e', 'be', 'a9', '72', 'dc', 'd4', '8d', '3e', 'cd', 'e4', '78', '4d', '2d', '28', 'ce', 'c1', 'b0', 'bd', 'c0', '78', 'e8', 'c2', '74', '8f', '6f', 'd5', '36', 'c2', '69', '4c', '5e', '57', 'f4', 'a3', '88', 'a1', 'e7', 'a1', '00', 'ea', '32', '01', '83', '10', '68', '7b', '4b', '2d', 'e1', '10', '2c', 'da', 'e1', 'e4', '4b', 'a9', '4e', '2c', 'd3', '8d', '21', 'ac', '82', '6d', '84', '28', '75', '2d', '71', '0e', 'e1', '40', 'cd', 'c4', 'f2', '86', '73', 'eb', '99', '4a', 'c2', 'fe', 'f6', '56', '83', '12', '8d', 'c7', '8d', 'd7', '0b', 'f4', '40', '0b', 'a6', '48', '42', '88', '1d', '05', '3d', '70', 'd1', '55', '0a']",255.59.103.46:443->43.103.231.46:54094,mldit,AppProtocol_Podcasts,Navigator_Chrome,Ope_BrowseRandomClick
0.174502,1324,0.003719,255.59.103.46,43.103.231.46,443,54094,,,,0x0303,2538,,"['ea', '7d', '65', 'fc', '37', '1f', 'da', 'd5', 'ff', '79', '7b', '3b', '08', '00', '45', '00', '05', '1e', 'd0', 'f7', '00', '00', '77', '06', 'f4', 'e2', 'ff', '3b', '67', '2e', '2b', '67', 'e7', '2e', '01', 'bb', 'd3', '4e', 'cf', '01', '50', '71', '8c', '18', 'c2', '51', '80', '18', '00', 'f0', 'd6', '1e', '00', '00', '01', '01', '08', '0a', '34', 'd0', '2e', '26', '31', '4d', '60', 'be', '9b', 'd5', 'f5', '9f', '1f', '83', 'd5', '87', '89', '04', '51', 'd0', '1b', 'c7', '39', 'cf', '94', '39', '2a', '4b', '26', 'a9', 'e5', '3e', 'b7', '9d', '81', '39', 'a0', 'a3', 'cb', '59', '5f', 'd9', '55', 'b9', '84', '17', 'ee', '5c', 'bc', 'd3', 'ad', 'f1', '07', '2a', 'ba', '02', '80', 'c1', '2a', 'a8', '71', '8a', '1a', '7f', 'd1', '18', '90', '06', '29', 'a9', 'fa', '0d', '02', '5d', '7f', 'd5', 'bc', '30', '3d', '26', 'de', '2d', '5c', 'af', '3d', '5b', '50', '53', '63', '85', '13', '87', '7d', '3f', 'f7', '33', 'e4', 'fd', 'a2', '76', '38', 'a2', '9c', '55', '40', 'c5', 'e4', '47', '46', '0b', 'a0', 'f0', '92', '4e', 'ca', 'ab', 'c0', '3a', 'aa', '28', 'f8', '49', '7c', '3e', '9e', '66', '53', '79', '5d', 'b2', '8f', '14', '0a', '43', '05', '2a', '73', 'd2', 'd5', 'e0', 'c7', 'a5', '1b', '45', '23', '01', '5d', 'e0', '6e', 'f8', '2a', '2e', '62', '5f', 'a7', 'e2', '10', 'a2', '10', 'ae', 'd8', '42', '3a', '67', 'fb', 'b7', '82', '14', '6e', '93', '2a', '6d', '71', '14', 'b0', '70', '41', '8f', 'f3', '43', '43', '9f', 'c6', '44', '48', 'df', 'e7', 'd6', '71', '13', '4e', '95', '64', 'f9', '03', '46', '29', 'c8', '71', '1b', 'c9', 'c7', '54', '66', '9a', '41', '61', '6b', 'ab', '4a', 'b8', '19', 'c6', '39', '66', 'f1', '30', '4f', '18', '2a', '61', '86', '6d', 'c3', '46', 'df', '51', '3c', '21', '8f', '6b', 'a0', '7d', '52', 'e0', '50', '42', 'bb', 'e9', '4a', '5e', 'a8', '3c', '77', '1a', '18', 'e5', '6d', '08', '43', '13', 'e1', '92', 'db', '54', 'ea', 'f3', 'fb', '81', '46', 'fe', 'e2', '92', '2e', '90', '82', '21', 'd5', 'ed', '6f', '1a', 'a8', 'e4', 'ee', 'be', 'ca', 'e1', '65', '7b', '81', '0d', '30', '94', '72', 'e1', '6d', 'ae', 'dc', '89', 'af', '96', 'b8', '12', 'e0', '7d', '95', '09', '66', 'ba', 'c7', '93', '0d', '5f', 'e2', 'cc', '0f', 'ae', '27', '15', 'ea', 'd5', '49', '3b', '10', 'b6', '9e', 'fd', 'cf', '69', 'f8', 'd6', 'af', 'a9', 'a7', '03', 'b3', '6a', '4a', '63', '52', 'f7', '73', '3a', 'c8', '00', 'ae', '64', '04', '46', 'c6', '42', 'b0', '12', 'c3', '84', '46', 'cf', '08', '9f', '30', '76', '23', '54', '2c', '42', '5b', 'cc', 'e5', '32', '2c', 'dc', '92', '91', '9e', 'e6', 'a4', '2e', '1a', '6a', 'cd', 'a9', '26', '38', '4e', 'bb', '4f', 'de', '93', '6b', '76', '1d', 'dd', '9c', '34', 'ed', '27', '35', 'b2', 'aa', '8c', 'ba', '8a', 'a2', '40', '66', 'd2', '32', '39', 'b8', '35', 'b7', '57', 'd1', '07', '00', 'f0', 'df', '69', 'b4', '42', '99', 'e1', 'c6', 'b6', 'bc', '02', '6d', '05', '39', 'a4', '52', '3d', 'c7', 'af', '46', 'c4', '45', 'f3', 'd1', '84', '70', '6a', '0b', 'e7', '9d', '0e', 'ed', '37', 'cd', 'd9', '9d', 'f6', '66', '39', '7c', '20', '5d', 'd1', '77', 'a3', 'a0', 'e4', '08', '0e', '71', '36', '4c', '85', '87', '4b', 'c1', 'd8', '4a', 'e8', '6d', '99', '97', '78', '2f', 'be', '2b', 'b8', '00', '36', '2d', '17', '7c', '3b', '6d', '48', 'e0', 'a6', '80', '73', 'fc', '3b', '70', '3b', 'f1', '96', 'd7', 'cb', '21', '5e', '56', 'c8', '55', 'fe', '0b', '03', '00', '25', 'cc', 'f6', 'b7', '0b', 'f2', '5f', '8e', '8f', '9d', '73', 'bc', 'f3', '65', '3f', '89', '2b', 'ad', '6c', '8e', '12', 'ae', '68', 'cd', '4e', '8d', '4c', '38', 'fa', 'd9', '2d', 'b6', 'a7', 'f2', '68', '0d', 'ef', '71', 'e1', 'ad', '93']",255.59.103.46:443->43.103.231.46:54094,mldit,AppProtocol_Podcasts,Navigator_Chrome,Ope_BrowseRandomClick
0.182199,130,0.007573,43.103.231.46,255.59.103.46,54094,443,20,,,"0x0303,0x0303","1,53",,"['da', 'd5', 'ff', '79', '7b', '3b', 'ea', '7d', '65', 'fc', '37', '1f', '08', '00', '45', '00', '00', '74', '28', 'f2', '40', '00', '40', '06', '98', '92', '2b', '67', 'e7', '2e', 'ff', '3b', '67', '2e', 'd3', '4e', '01', 'bb', '8c', '18', 'c2', '51', 'cf', '01', '55', '5b', '80', '18', '01', 'f5', 'e4', 'b8', '00', '00', '01', '01', '08', '0a', '31', '4d', '61', '24', '34', 'd0', '2e', '26', '14', '03', '03', '00', '01', '01', '17', '03', '03', '00', '35', '57', '30', 'c4', 'ff', '6a', '83', 'df', 'e3', 'b9', 'd5', '2d', '1a', '81', '81', 'b7', 'd3', 'ae', '01', '79', '0c', '50', '87', 'f1', '3e', '85', '61', 'e8', '0c', '58', '01', '9b', '7b', '6e', '85', 'f5', '92', '62', '5b', '9b', '8b', '5f', '8b', '17', '1f', 'd7', '9f', '76', '4a', '5d', '9b', '4a', '55', '51', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",43.103.231.46:54094->255.59.103.46:443,mldit,AppProtocol_Podcasts,Navigator_Chrome,Ope_BrowseRandomClick
0.232138,1514,0.003843,47.113.221.182,43.103.231.46,443,56558,"22,20",2,5ac2f5d5d290ed333e55fc0aaaf2d583cedb89a9cce8ed356a786f1380e164e6,"0x0303,0x0303","122,1",,"['ea', '7d', '65', 'fc', '37', '1f', 'da', 'd5', 'ff', '79', '7b', '3b', '08', '00', '45', '00', '05', 'dc', 'bf', '2a', '40', '00', '37', '06', '5f', '34', '2f', '71', 'dd', 'b6', '2b', '67', 'e7', '2e', '01', 'bb', 'dc', 'ee', '26', '1c', '60', 'e3', '6d', '27', '3d', 'a9', '50', '10', '00', '42', '50', '53', '00', '00', '16', '03', '03', '00', '7a', '02', '00', '00', '76', '03', '03', '7d', '36', 'd9', '6d', 'f2', '0e', 'd9', '05', '6a', '2c', '76', '51', '41', 'e2', '5e', '98', '65', 'af', '6f', 'f8', 'ba', '69', 'b7', 'eb', 'd7', '3e', '21', 'f8', 'fa', 'a4', '77', '6a', '20', '5a', 'c2', 'f5', 'd5', 'd2', '90', 'ed', '33', '3e', '55', 'fc', '0a', 'aa', 'f2', 'd5', '83', 'ce', 'db', '89', 'a9', 'cc', 'e8', 'ed', '35', '6a', '78', '6f', '13', '80', 'e1', '64', 'e6', '13', '01', '00', '00', '2e', '00', '33', '00', '24', '00', '1d', '00', '20', 'b7', '2e', '40', 'cd', '85', '25', 'a6', '38', '38', '65', 'e0', '06', 'a0', '42', '46', 'c8', '38', '48', '0d', 'dd', '49', 'c5', '53', 'a9', 'ec', 'de', '39', '1b', '55', '77', '73', '18', '00', '2b', '00', '02', '03', '04', '14', '03', '03', '00', '01', '01', '17', '03', '03', '07', '4d', '16', '05', '0a', 'aa', '23', '25', '99', '12', 'b4', '6a', '3e', 'a5', '9b', 'c5', '77', 'd1', 'ce', '7b', '19', '46', 'a0', '01', '68', 'a6', '7e', '94', '3a', 'd0', '7a', '05', '7d', 'e9', '22', 'a2', '26', 'be', '14', '02', '3f', '1b', '00', '52', '9a', '66', '6b', '3c', 'c3', '02', '51', '1b', 'ef', '8d', 'd4', '98', 'cf', '5b', '9f', '49', '62', 'dc', '80', 'e4', '24', 'c4', '42', '47', '85', 'de', 'b6', 'c9', 'ca', '28', '58', 'dd', '55', '93', 'd9', '93', 'f3', '3a', '4f', '0b', 'ab', 'b1', '43', 'ad', '7a', '3a', '6a', '16', '99', 'd3', '75', '82', 'de', '50', '52', 'd9', '60', '6c', 'd9', '02', 'ab', 'b7', '00', 'e1', '77', '97', '70', '6c', '8b', '25', 'a7', '82', '90', 'eb', '84', '2e', 'd1', '2a', '73', '1b', 'db', 'fc', '2b', 'e4', '70', '0d', 'c1', '35', 'e1', '9e', '55', 'af', 'f8', '19', '04', 'a5', '00', '84', '52', 'eb', 'b1', '1f', '56', '9f', '4e', '62', 'ef', '5e', '9f', 'd8', '69', 'c7', '84', '88', '79', '14', 'd9', '1d', 'b6', '82', '91', '09', '17', 'a4', '60', '77', '9a', '19', '35', 'ad', 'a1', '17', 'dc', 'f9', 'e2', '02', '4d', '73', '5d', '58', '7b', '76', '47', 'c5', 'f2', '99', 'c0', '6b', '95', '46', '45', '62', 'a7', 'fe', 'ac', '65', 'bd', 'e6', 'f2', '91', 'c0', 'be', '71', '88', '86', '72', '56', '6b', '30', 'ae', '7e', 'c3', '6e', '73', '24', '71', 'ed', 'c7', 'c3', '9e', '7b', '1e', '2b', '4f', '4b', 'da', '43', '3a', '69', '93', '41', 'c3', '31', 'ff', 'cb', 'c0', '67', '83', '4c', '16', 'd8', '3a', '99', '7c', '8b', '76', 'de', '1a', '24', 'ef', '0e', '95', 'b4', '88', '9b', 'd1', '0b', '9e', '0e', '60', 'b4', '4e', '3f', '20', 'ec', 'aa', '58', '7f', '2a', '4b', '5e', '09', '98', '6f', '77', '9c', '8f', '07', '95', '49', 'bc', '6e', 'f0', '3d', '7b', '0a', '7b', '6d', '52', 'cf', '8e', 'a2', 'c4', '05', 'b5', '41', '8f', '3b', '69', '3f', '74', '1a', 'c0', 'a1', '25', '00', 'dc', '2b', 'c4', '64', 'f4', 'b5', '5a', '59', '9e', 'fc', 'f5', '42', '7a', '0b', '09', 'df', '4d', '30', '3f', '53', '0f', '3c', '71', '07', '95', '0d', '23', '2a', '2b', '33', '83', '21', '87', '68', '40', '0f', 'b9', '53', '91', '06', '7a', '12', '61', '94', '3e', '68', 'ed', '8f', 'ae', 'de', '31', '1f', '19', '49', 'fa', '05', '41', '9c', '5f', '50', '75', 'da', 'f4', 'ca', '1d', '3f', '69', '0b', 'fd', '3e', 'e9', '52', '16', 'ac', 'a9', '13', 'ef', '95', 'a2', 'bd', 'ad', '31', '40', '39', 'ca', 'fd', 'f8', '87', '8a', '73', 'fc', 'e0', '5d', 'f4', 'd3', '57', '2f', '28', '46', '7a']",47.113.221.182:443->43.103.231.46:56558,mldit,AppProtocol_Podcasts,Navigator_Chrome,Ope_BrowseRandomClick
