time_relative,frame_len,time_delta,ip_src,ip_dst,src_port,dst_port,tls_content_type,tls_handshake_type,tls_session_id,tls_version,tls_record_length,tls_sni,tls_content,stream_id,app_category,app_protocol,navigator,operation
2.539838,571,0.000967,74.31.210.115,232.57.82.149,54414,443,22,1.0,2d81c866ee9fc6c654f6025d54c13add93a17dfb3a72c9d9c145041078a154cf,0x0301,512,assets.zendesk.com,"['32', 'b4', '2b', 'a9', 'fd', 'cb', '42', '17', 'e1', '6c', 'b9', 'f7', '08', '00', '45', '00', '02', '2d', '65', '13', '40', '00', '40', '06', '7c', '56', '4a', '1f', 'd2', '73', 'e8', '39', '52', '95', 'd4', '8e', '01', 'bb', 'a5', '34', '26', '07', '6e', 'c4', '02', 'd4', '50', '18', '01', 'f6', '1b', 'da', '00', '00', '16', '03', '01', '02', '00', '01', '00', '01', 'fc', '03', '03', 'd3', '54', '47', '9e', '88', 'b1', '27', '00', '8e', 'a2', '0c', '5b', 'f7', '6d', '79', 'a3', 'b6', '0e', 'dc', '7e', '3f', '38', '57', '10', 'e8', '84', 'bf', '0c', '68', '29', 'b3', '7b', '20', '2d', '81', 'c8', '66', 'ee', '9f', 'c6', 'c6', '54', 'f6', '02', '5d', '54', 'c1', '3a', 'dd', '93', 'a1', '7d', 'fb', '3a', '72', 'c9', 'd9', 'c1', '45', '04', '10', '78', 'a1', '54', 'cf', '00', '24', '13', '01', '13', '03', '13', '02', 'c0', '2b', 'c0', '2f', 'cc', 'a9', 'cc', 'a8', 'c0', '2c', 'c0', '30', 'c0', '0a', 'c0', '09', 'c0', '13', 'c0', '14', '00', '33', '00', '39', '00', '2f', '00', '35', '00', '0a', '01', '00', '01', '8f', '00', '00', '00', '17', '00', '15', '00', '00', '12', '61', '73', '73', '65', '74', '73', '2e', '7a', '65', '6e', '64', '65', '73', '6b', '2e', '63', '6f', '6d', '00', '17', '00', '00', 'ff', '01', '00', '01', '00', '00', '0a', '00', '0e', '00', '0c', '00', '1d', '00', '17', '00', '18', '00', '19', '01', '00', '01', '01', '00', '0b', '00', '02', '01', '00', '00', '23', '00', '00', '00', '10', '00', '0e', '00', '0c', '02', '68', '32', '08', '68', '74', '74', '70', '2f', '31', '2e', '31', '00', '05', '00', '05', '01', '00', '00', '00', '00', '00', '33', '00', '6b', '00', '69', '00', '1d', '00', '20', '26', 'ed', 'd0', 'fa', '64', '1d', '81', 'e5', '73', '3c', '30', '76', 'a3', 'b3', 'bb', '22', '48', 'e2', 'ee', 'd2', 'a9', '20', 'c4', 'db', '6d', '2c', '65', '33', '57', 'e7', 'ea', '03', '00', '17', '00', '41', '04', '3e', '7c', 'f3', 'e7', 'fc', '26', '86', '07', '74', '81', '04', '4f', '97', 'b9', '8d', '77', 'd1', 'f2', '54', '12', '6f', '76', '4e', '0b', 'e3', '8e', '44', '83', 'bb', '4c', '76', 'c7', '32', 'c8', 'cf', '20', '85', '7c', 'e2', '7d', '25', 'da', 'd8', 'eb', 'f9', '9b', 'a4', '08', '69', 'c3', '19', '44', 'a1', '1e', '6d', 'b7', 'da', 'f2', '84', '84', 'a7', '73', 'f1', '49', '00', '2b', '00', '09', '08', '03', '04', '03', '03', '03', '02', '03', '01', '00', '0d', '00', '18', '00', '16', '04', '03', '05', '03', '06', '03', '08', '04', '08', '05', '08', '06', '04', '01', '05', '01', '06', '01', '02', '03', '02', '01', '00', '2d', '00', '02', '01', '01', '00', '1c', '00', '02', '40', '01', '00', '15', '00', '8c', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",74.31.210.115:54414->232.57.82.149:443,mldit,AppProtocol_Podcasts,Navigator_Firefox,Ope_BrowseKeywordSearch
2.582334,1514,0.004638,232.57.82.149,74.31.210.115,443,54414,"22,20",2.0,2d81c866ee9fc6c654f6025d54c13add93a17dfb3a72c9d9c145041078a154cf,"0x0303,0x0303","122,1",,"['42', '17', 'e1', '6c', 'b9', 'f7', '32', 'b4', '2b', 'a9', 'fd', 'cb', '08', '00', '45', '00', '05', 'dc', 'cf', '00', '40', '00', '37', '06', '17', 'ba', 'e8', '39', '52', '95', '4a', '1f', 'd2', '73', '01', 'bb', 'd4', '8e', '6e', 'c4', '02', 'd4', 'a5', '34', '28', '0c', '50', '10', '00', '42', '09', '3b', '00', '00', '16', '03', '03', '00', '7a', '02', '00', '00', '76', '03', '03', '41', 'b8', '6b', '4d', 'f4', '27', '83', '00', '10', 'dc', '0d', '7d', 'fa', '61', '88', '5a', '51', '75', '2b', '0e', '9e', '29', '7a', '7f', '24', 'd1', 'ba', 'c2', '9c', '4e', '99', '67', '20', '2d', '81', 'c8', '66', 'ee', '9f', 'c6', 'c6', '54', 'f6', '02', '5d', '54', 'c1', '3a', 'dd', '93', 'a1', '7d', 'fb', '3a', '72', 'c9', 'd9', 'c1', '45', '04', '10', '78', 'a1', '54', 'cf', '13', '01', '00', '00', '2e', '00', '33', '00', '24', '00', '1d', '00', '20', 'b1', '0d', '05', '44', 'f7', 'c9', 'a2', 'a3', '12', 'a8', 'b6', 'fc', '6a', '20', '58', '23', '72', '98', 'ee', 'c2', 'f4', '53', '97', '76', 'e1', '06', '9c', 'da', '47', '8e', '17', '30', '00', '2b', '00', '02', '03', '04', '14', '03', '03', '00', '01', '01', '17', '03', '03', '09', '15', '76', 'dd', 'ec', 'd2', 'dc', '56', '8f', '67', '44', '33', 'b4', '55', 'f0', '67', '6e', 'b7', 'ef', '67', '0d', 'c8', '98', '82', 'a8', '15', 'd8', '2f', 'df', '73', '2c', '4b', '52', '45', 'd2', 'a1', 'c4', 'ee', '53', 'f2', 'c4', 'e9', '42', 'e8', '65', '4e', '0f', 'fa', '50', '35', '42', '78', 'fb', '4e', '7d', 'b0', '3a', '57', 'b1', 'd4', 'f8', 'fd', 'dc', 'fa', 'fc', '38', 'a8', '7d', '51', '26', '5a', 'c7', '59', '75', 'b1', '07', '83', 'f8', '90', '1c', '0e', '12', '82', '18', 'a6', '69', 'e1', '18', 'ff', 'b9', 'a8', 'c1', '1b', '44', 'eb', 'a4', '71', '5a', '55', '30', 'e8', '8b', 'db', '0b', 'c3', '51', '8d', '4e', 'ca', '5d', 'f6', 'b6', 'a2', '38', '93', 'a2', '25', 'a7', 'fb', '17', 'eb', '0d', 'f6', 'd2', 'ca', 'e8', 'ad', 'c1', '8d', '0e', '0d', '3f', 'c2', 'f4', 'e2', '13', 'fa', '2f', 'da', '94', 'fa', '64', '84', 'da', '53', '70', 'ff', '90', 'b1', 'ce', '19', 'e5', '90', '92', '98', 'a6', 'f4', '83', 'd0', '26', 'e5', 'f6', '10', '9f', '16', '26', '58', 'b1', 'bf', 'e1', 'df', '26', '0a', '15', '54', 'b4', '0d', 'ae', '8f', 'fa', '4a', '0f', '04', 'b3', 'eb', '75', '8c', '35', 'ee', '8f', '8e', 'c2', 'f4', '6e', 'bf', '87', '3c', '7b', '98', '1a', '10', '5b', 'af', '97', 'b2', '63', 'a7', 'fe', 'a2', '9d', '26', '31', 'b1', 'fb', 'd8', '14', '04', '78', 'c4', '93', '3c', 'b0', '5b', '7a', '1a', '9f', '76', '49', '39', 'dc', '2d', '97', '09', '12', '56', '53', '19', '6a', 'ef', '34', '26', '12', '11', 'bc', '18', 'cc', '43', '0a', '64', '7f', 'cd', '61', 'a0', 'd6', 'ab', '85', '58', '47', 'ee', 'b3', '43', 'f9', '3b', 'd3', '5f', '65', '5d', 'c7', '38', '72', '6e', '88', '10', 'd1', '49', 'cb', 'a2', '6c', '4e', '60', 'dd', 'd2', '01', '28', '98', '47', 'c8', '81', 'fd', '18', '18', '44', '0e', 'bc', '3d', '5c', '67', '2f', '94', 'ae', '6b', '94', 'db', '7a', 'bf', 'eb', 'da', '1d', '8b', '49', '17', 'd0', '29', 'eb', '34', '11', '47', '10', '67', '97', 'af', 'e5', 'cd', 'f6', '3c', 'df', 'ba', '63', 'd0', 'a9', '0e', '2f', '20', '0e', 'd6', 'cb', '85', 'be', 'd7', '52', '6f', '71', '16', '28', '6e', '6b', 'ae', '93', '12', '8c', 'd0', 'ff', '5d', '96', '44', '58', '51', 'c2', 'f7', 'db', 'be', '1a', 'ea', 'aa', '00', '3d', 'd9', '04', '4a', '13', '7c', '35', '78', '5a', 'e7', '4b', 'b4', '5e', 'a1', '5b', '12', '79', 'd0', '9c', '3c', '02', 'ce', 'e9', 'b9', '9e', 'a9', '8e', 'd1', '1c', 'c3', 'bd', 'ec', '98', 'a7', '1d', '6b', '8a', '07', '13', '12', '0c', '3e', '98', 'ab', 'fc']",232.57.82.149:443->74.31.210.115:54414,mldit,AppProtocol_Podcasts,Navigator_Firefox,Ope_BrowseKeywordSearch
2.585214,1057,0.002866,232.57.82.149,74.31.210.115,443,54414,,,,0x0303,2325,,"['42', '17', 'e1', '6c', 'b9', 'f7', '32', 'b4', '2b', 'a9', 'fd', 'cb', '08', '00', '45', '00', '04', '13', 'cf', '01', '40', '00', '37', '06', '19', '82', 'e8', '39', '52', '95', '4a', '1f', 'd2', '73', '01', 'bb', 'd4', '8e', '6e', 'c4', '08', '88', 'a5', '34', '28', '0c', '50', '18', '00', '42', '4a', '7a', '00', '00', '57', 'a2', '99', '22', 'c8', 'fa', '28', '6e', 'a7', '16', 'e1', '36', '1f', '94', 'af', 'c3', 'f6', '37', '28', 'e7', '6c', '09', 'ea', '67', '8a', '57', '50', 'e5', 'e1', '38', 'b8', 'de', 'e7', '37', 'ad', '49', '14', '94', 'e0', '58', 'aa', '8d', '71', 'd4', '31', '00', '5c', 'cf', 'c9', 'e4', '54', 'c5', '91', '6e', '82', '09', 'fd', '47', 'd3', '94', 'a8', 'c4', '16', '25', '31', '5f', 'af', '81', 'db', '71', '79', '94', '10', 'bb', '87', '90', '1a', 'a8', '45', 'a8', '9d', 'dd', 'c7', '0e', '59', '84', 'f6', 'a6', 'b6', 'c6', '5a', 'bb', '88', 'a1', 'd3', '2c', '3b', '05', 'f9', '10', '95', 'ac', '1d', '56', 'e9', '6f', 'cb', '6a', '9c', '3a', 'eb', '81', '58', '54', '8c', '97', '5f', 'a1', 'b4', '5b', '94', 'ff', 'f2', 'dd', '8b', '75', 'f6', 'ad', 'f9', 'ee', '13', 'e1', '41', 'f4', '70', 'e9', '1f', '48', 'e6', 'c5', '80', 'e5', '23', '96', '77', 'f9', '3f', 'b0', '2b', '74', 'b0', 'f7', '2c', '02', '9a', '70', 'ab', 'af', '79', 'c1', 'bc', 'b9', 'bb', 'c9', '0c', 'd3', '0f', '7e', '0b', '18', '67', 'e8', '3c', 'ee', 'ae', '45', '6c', '2d', '48', 'e8', 'c2', '5c', 'a0', '8e', '6b', '5a', 'ec', 'e8', '7d', 'd8', '03', '52', 'e5', '42', '8b', 'b8', '62', 'bb', '3e', 'a0', 'da', 'c0', '54', '59', 'e7', '71', '3e', '67', '38', '86', 'd9', '85', '11', '45', '0a', 'fc', 'b6', 'f1', 'a2', '62', 'c6', 'c1', 'fd', 'aa', 'ae', '59', '50', 'bf', 'a9', 'a6', '06', 'bd', '36', '42', 'e9', '22', 'cc', '22', '23', 'fe', 'd7', '2b', 'a2', '32', 'c6', '50', 'fe', '51', '7b', '3b', 'd4', '58', '9c', '7c', 'fe', 'ea', '9c', 'f0', 'ff', '24', 'a0', '62', '0c', '79', 'e7', 'be', '38', 'bc', 'd4', 'ed', '75', '3b', '25', '9b', '32', '36', '3b', '2f', 'ec', '1f', '93', '75', 'a4', '84', '61', 'b6', 'bb', '8f', 'ee', '05', 'e7', '2b', 'a3', 'e3', '88', 'e3', '59', '77', '0a', '5a', '0e', '34', '48', 'b3', '53', '5a', 'ca', '9f', '98', 'b3', 'f5', '06', 'c3', '14', 'ea', '7a', '88', '45', 'e3', '8b', '4c', 'ab', '19', '85', '96', 'f6', '10', '41', '36', 'eb', 'f8', '19', 'cd', '14', '2e', '49', '00', '78', 'de', '84', '80', 'f9', '29', '12', '75', 'ba', 'b6', 'd3', 'e7', 'b5', 'c9', '4f', '56', 'db', 'a0', '2c', '24', '1c', 'd7', '1d', '5e', 'e1', '09', '75', '4f', 'e6', '31', 'f8', 'c6', 'be', 'c7', '25', '95', 'd9', '26', '27', '5c', '0f', 'e0', '60', 'a6', '48', 'e7', '79', '17', '5c', '3d', '8e', 'ab', 'af', 'f1', 'a1', 'ff', '24', 'ca', 'c0', '55', '8d', '09', '81', 'bf', '0c', '39', '0c', '23', 'd5', '89', '02', 'aa', '9f', '4f', '93', 'f9', '08', 'a9', '3d', 'c3', 'f4', '9c', '24', 'c5', 'db', 'fd', '58', '23', '6c', '72', 'c4', '66', 'e7', 'ce', '5e', '32', '41', '51', 'a5', 'cd', '19', 'd0', 'eb', '8a', '22', '5c', '8b', 'a3', '63', 'df', 'd7', '32', '84', 'd1', 'd8', '88', 'b7', '5d', '8a', '74', 'd9', '8b', 'd7', '46', '65', 'ba', '35', '38', '2c', '34', '3e', '2f', 'a1', '7a', 'ee', '98', 'fb', '74', 'ca', '20', '33', '3b', '68', '39', '2b', '38', '01', 'c1', '4a', 'f9', '25', '00', '61', '22', 'e4', '7a', 'd1', '59', '73', 'd7', '02', '97', '9e', 'f5', '00', '03', '6c', 'ac', 'c7', '87', '37', 'e1', '00', '06', '8d', 'ba', 'a8', 'ac', '5b', 'ad', '67', 'bd', 'cc', '9a', '06', 'c8', '5c', 'b8', '89', 'a2', '31', 'f8', '24', '1e', 'a5', '35', '3c', '45', 'd3', '82', 'f2', 'd9', 'b3', '0d', 'e4', 'ca', '55', '5d', '48']",232.57.82.149:443->74.31.210.115:54414,mldit,AppProtocol_Podcasts,Navigator_Firefox,Ope_BrowseKeywordSearch
2.620923,118,0.001985,74.31.210.115,232.57.82.149,54414,443,20,,,"0x0303,0x0303","1,53",,"['32', 'b4', '2b', 'a9', 'fd', 'cb', '42', '17', 'e1', '6c', 'b9', 'f7', '08', '00', '45', '00', '00', '68', '65', '16', '40', '00', '40', '06', '7e', '18', '4a', '1f', 'd2', '73', 'e8', '39', '52', '95', 'd4', '8e', '01', 'bb', 'a5', '34', '28', '0c', '6e', 'c4', '0c', '73', '50', '18', '01', 'f5', '1a', '15', '00', '00', '14', '03', '03', '00', '01', '01', '17', '03', '03', '00', '35', 'c5', '97', '93', '5e', 'c7', 'f1', '1d', 'd3', '7d', 'cb', 'b3', '21', '43', '6c', 'cc', '05', '54', '80', '61', '3a', '5a', '36', '15', '59', '43', 'f3', '0a', '25', '09', '44', 'b0', '2b', 'ff', '4a', 'bc', '31', '31', '13', 'bb', '03', 'b8', '2b', 'bb', 'a1', 'd4', '02', '78', 'd6', 'ae', '8c', 'a8', 'c6', '2f', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",74.31.210.115:54414->232.57.82.149:443,mldit,AppProtocol_Podcasts,Navigator_Firefox,Ope_BrowseKeywordSearch
2.621129,224,0.000206,74.31.210.115,232.57.82.149,54414,443,,,,0x0303,165,,"['32', 'b4', '2b', 'a9', 'fd', 'cb', '42', '17', 'e1', '6c', 'b9', 'f7', '08', '00', '45', '00', '00', 'd2', '65', '17', '40', '00', '40', '06', '7d', 'ad', '4a', '1f', 'd2', '73', 'e8', '39', '52', '95', 'd4', '8e', '01', 'bb', 'a5', '34', '28', '4c', '6e', 'c4', '0c', '73', '50', '18', '01', 'f5', '1a', '7f', '00', '00', '17', '03', '03', '00', 'a5', 'f1', '81', 'de', '12', '6e', 'e7', '1f', '01', '86', '5d', '7c', '78', '7f', '90', '21', '44', 'b1', 'd0', '0c', 'a5', '3b', 'c9', '80', 'bf', '5a', '3c', '24', '57', '89', '09', '46', 'c5', 'ba', 'e8', '4c', 'b2', '73', '4b', '83', '10', '6a', '60', '84', '37', '92', 'fa', '3d', 'bd', '95', 'c6', 'a0', '2b', 'c0', 'b7', '65', '42', '10', '7f', 'ee', 'f7', '56', '4b', 'c7', 'a8', '3d', '62', '73', 'a3', 'fe', 'f3', '55', 'bf', '68', 'ad', 'ca', 'ba', '64', '86', '07', 'a3', '91', '4a', 'b7', '0d', '1e', 'bd', '50', '82', 'c4', 'a6', '1d', 'cb', '18', '20', 'b9', '9a', '7d', 'fd', 'ae', 'f0', '35', '56', 'e5', '6e', 'e8', 'db', '5b', '82', '58', '22', 'ca', 'b3', 'fa', 'e4', 'ec', '0e', '88', 'bb', '92', 'd9', '55', '55', '00', '52', '61', '4a', '6c', '82', '1b', '2f', 'd4', '56', '98', '5c', 'c8', 'cf', '4b', 'f1', '6c', '7c', 'b6', '74', '50', '73', 'dd', 'a1', 'de', '91', 'a3', 'ac', '66', '4e', '8c', '1e', '74', 'be', '6e', '7b', '1d', '09', 'd2', '16', '71', '23', '88', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",74.31.210.115:54414->232.57.82.149:443,mldit,AppProtocol_Podcasts,Navigator_Firefox,Ope_BrowseKeywordSearch
2.647743,566,6e-06,232.57.82.149,74.31.210.115,443,54414,,,,"0x0303,0x0303","445,57",,"['42', '17', 'e1', '6c', 'b9', 'f7', '32', 'b4', '2b', 'a9', 'fd', 'cb', '08', '00', '45', '00', '02', '28', 'cf', '03', '40', '00', '37', '06', '1b', '6b', 'e8', '39', '52', '95', '4a', '1f', 'd2', '73', '01', 'bb', 'd4', '8e', '6e', 'c4', '0c', '73', 'a5', '34', '28', '4c', '50', '18', '00', '42', 'a5', '24', '00', '00', '17', '03', '03', '01', 'bd', 'e6', 'be', 'ef', '39', '21', '96', 'e1', 'e2', 'b8', '7c', 'bc', '0b', '70', 'b4', '11', '59', 'cb', 'e5', 'bf', 'a7', 'b3', '43', '9d', '17', 'b9', 'bf', '5e', '4a', '43', '59', '35', '72', 'ce', 'a0', '99', 'f6', '38', '2e', '7f', '4e', '6d', 'e4', '3d', 'bb', '41', '33', '4b', '27', '26', '37', '97', 'f2', 'fc', '3a', 'dc', '62', 'b3', 'aa', '3f', '93', '79', '22', '0b', 'e1', 'c6', 'ca', '42', '09', 'b9', 'fa', '77', 'c5', '06', '00', '64', 'e8', 'cd', '98', 'c6', '0a', '5c', 'df', '41', 'c2', 'b0', 'be', '30', 'a3', '56', 'a6', '12', 'f8', '7c', '68', 'b6', '15', '3a', 'de', '71', 'c6', 'af', 'b8', '15', 'de', 'c6', '0f', '85', '04', '33', '3a', 'a5', 'bd', '95', '28', 'c1', '93', '94', 'a0', '63', 'b7', '29', '3a', '2d', '2b', 'dd', 'f5', '54', '25', '7f', '23', '8c', '78', 'f3', '68', '6e', 'af', '68', '15', 'ae', '5a', '85', 'c3', 'e9', 'd9', '05', '49', 'fb', '07', '0d', 'cc', '94', 'c3', 'db', '71', 'ff', '21', '48', '4f', 'd0', '27', '5e', '27', '41', '2f', 'd6', '73', '52', 'a2', 'd6', 'd2', '0c', '75', '38', 'b4', 'c9', 'bb', 'f3', 'd8', '54', 'b4', 'a2', '06', 'eb', '87', 'f9', '5e', '45', '26', '8c', '69', '39', '8a', 'e9', '45', 'd1', 'ea', '2d', '09', '41', '90', '0a', 'df', '60', '9d', 'af', 'f4', 'd7', '54', 'c2', 'a0', 'b8', '32', 'ee', '0c', 'b7', '2c', 'd3', '66', '33', '5b', '7d', '9b', 'c3', '34', '8c', '2a', '69', '1f', '95', 'e2', '6b', '22', '7f', '11', '83', '76', '7c', 'a2', 'a8', '2e', 'fd', 'b1', '5d', '39', '29', 'f2', 'c5', '73', 'b5', '85', 'c8', '93', 'f8', '62', '90', '27', 'f7', '2b', 'f4', 'd2', 'df', '5a', '8d', '03', 'bd', '52', 'a4', '3f', '54', '00', 'd2', '96', 'ff', '5d', 'c1', '3c', '54', '58', '47', '6a', '33', '5b', '66', '00', 'f0', '95', '40', '8a', '59', '22', '4e', '21', '81', '63', '41', '0e', '2a', 'd8', '4e', 'd6', '58', 'e0', '4a', 'ce', 'bc', '63', '1f', 'e1', 'a5', 'fe', '89', '8f', '10', 'ee', '61', '1b', 'e3', '36', 'ff', '41', 'ba', 'af', 'ad', '4d', '99', '8f', '27', '48', '8b', '03', 'c2', '52', '94', '12', 'c9', '63', '28', 'cd', '3f', '97', 'bb', 'df', '8d', '24', 'd6', 'ad', 'f4', 'e3', 'd4', 'eb', '37', '62', '9a', '28', '97', '15', 'b1', 'a9', 'ed', 'ae', '81', 'd1', 'be', '1b', '45', 'ef', '81', 'a7', '4a', '7e', '57', '3d', '6b', '48', 'd9', '20', '93', '3e', 'b4', '47', 'e1', '93', '3a', 'e2', '9c', '05', 'b6', 'a8', '08', 'db', '76', 'd6', '4f', '9d', '07', '02', '13', '2a', '8b', '5c', 'f4', '1f', 'f4', '8c', '02', 'bd', 'f2', 'f8', '82', 'e2', 'b1', 'f1', '7c', 'be', '86', 'e4', 'b8', '30', '63', 'a6', 'bd', 'bc', '32', '37', 'f7', 'ca', '9f', '7f', 'f3', 'df', '97', '51', 'a5', 'e3', '55', '75', 'e0', '14', '7c', 'a5', '41', 'b6', '0e', 'e8', '02', '17', '03', '03', '00', '39', 'b0', 'b5', 'b9', '2f', 'c1', '41', '39', '90', 'd0', '26', '9f', '30', '63', 'b7', 'ea', 'a7', 'ae', '39', '06', 'd5', 'b4', 'c5', '69', '4b', 'c0', '57', '0d', 'c0', '1c', '17', 'c7', '47', '89', '4a', '7c', 'e3', 'f2', 'fe', 'a2', 'c4', '9e', '9a', '2e', '4d', '63', '55', '05', '62', '70', '28', '1e', '43', '0b', 'da', '16', '17', '40', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",232.57.82.149:443->74.31.210.115:54414,mldit,AppProtocol_Podcasts,Navigator_Firefox,Ope_BrowseKeywordSearch
