time_relative,frame_len,time_delta,ip_src,ip_dst,src_port,dst_port,tls_content_type,tls_handshake_type,tls_session_id,tls_version,tls_record_length,tls_sni,tls_content,stream_id,app_category,app_protocol,navigator,operation
0.307797,583,0.000262,125.235.13.250,85.71.119.251,43390,443,22,1.0,c56eacde2679153be4b28c73886f3578cd4fff1184c1fa06cc7d07af66727e5e,0x0301,512,ichef.bbci.co.uk,"['34', 'e3', '2e', 'fd', 'af', '7f', '6c', 'a9', '2b', '4d', 'cf', '5d', '08', '00', '45', '00', '02', '39', '62', '5c', '40', '00', '3f', '06', '7e', '3b', '7d', 'eb', '0d', 'fa', '55', '47', '77', 'fb', 'a9', '7e', '01', 'bb', 'a7', '35', '2f', '5d', '45', 'f6', '46', '57', '80', '18', '01', 'f6', 'af', '8c', '00', '00', '01', '01', '08', '0a', '50', 'ef', '68', 'ea', 'cd', 'cd', '5a', '2a', '16', '03', '01', '02', '00', '01', '00', '01', 'fc', '03', '03', '5f', '14', 'ce', 'c8', '89', 'ee', '03', '46', '13', '53', 'cf', 'ef', 'a7', '60', 'e8', '4b', '41', '99', 'e4', '7c', '17', 'fa', '4b', '12', '0a', '5e', 'e4', '35', '0a', '38', 'b2', 'a1', '20', 'c5', '6e', 'ac', 'de', '26', '79', '15', '3b', 'e4', 'b2', '8c', '73', '88', '6f', '35', '78', 'cd', '4f', 'ff', '11', '84', 'c1', 'fa', '06', 'cc', '7d', '07', 'af', '66', '72', '7e', '5e', '00', '22', '6a', '6a', '13', '01', '13', '02', '13', '03', 'c0', '2b', 'c0', '2f', 'c0', '2c', 'c0', '30', 'cc', 'a9', 'cc', 'a8', 'c0', '13', 'c0', '14', '00', '9c', '00', '9d', '00', '2f', '00', '35', '00', '0a', '01', '00', '01', '91', 'ca', 'ca', '00', '00', '00', '00', '00', '15', '00', '13', '00', '00', '10', '69', '63', '68', '65', '66', '2e', '62', '62', '63', '69', '2e', '63', '6f', '2e', '75', '6b', '00', '17', '00', '00', 'ff', '01', '00', '01', '00', '00', '0a', '00', '0a', '00', '08', 'da', 'da', '00', '1d', '00', '17', '00', '18', '00', '0b', '00', '02', '01', '00', '00', '23', '00', 'c0', '00', '00', '0f', '33', '9d', '07', '20', 'a2', '4d', '89', '46', 'a2', '72', 'f6', '1d', 'c0', 'b3', 'fe', '25', '9b', '0c', 'bf', '2b', '12', '73', '4e', '8b', '6a', '6d', '19', '33', '21', 'c9', '8e', 'a2', '1e', '82', '8e', 'be', '21', '78', 'ae', 'c2', '02', '79', '6c', '8f', '26', '44', '98', '7d', '2d', '04', 'c7', 'b4', 'f9', '9f', 'a0', '03', 'dc', '55', '25', '07', '92', 'b9', 'fd', '25', '04', 'fe', '13', '04', 'd6', '2e', '72', 'cf', 'c4', '05', 'e7', '9b', 'c6', '59', '24', '4e', '7a', '7f', 'a2', 'd7', '7d', 'e5', 'c0', '07', '1c', 'c1', 'c4', '4a', '57', 'e5', 'ac', 'af', '5e', '23', '6f', 'd4', '12', 'ba', '26', 'bc', 'ec', 'c6', '0c', '34', '7b', 'cf', 'c9', '26', '07', 'ad', '6b', '6e', '12', 'ba', '11', '0a', '03', '1f', '6b', 'ac', '76', '0d', '59', '40', 'b4', '08', '4d', '3d', '19', '94', 'f5', 'a9', '4c', '0e', 'b0', 'e6', '35', '0c', '89', '64', '6b', '7a', 'fe', '19', 'd6', '9c', 'de', '97', '5b', 'ec', 'ae', '2f', '91', '13', '47', '83', '2f', '1d', '82', '83', 'ff', 'b3', 'b5', '95', '22', 'dd', '1f', '3b', '43', '9b', '7a', 'db', 'ee', 'da', '34', '94', '08', '07', '77', '97', '66', '87', '30', 'a3', '6a', '00', '10', '00', '0e', '00', '0c', '02', '68', '32', '08', '68', '74', '74', '70', '2f', '31', '2e', '31', '00', '05', '00', '05', '01', '00', '00', '00', '00', '00', '0d', '00', '14', '00', '12', '04', '03', '08', '04', '04', '01', '05', '03', '08', '05', '05', '01', '08', '06', '06', '01', '02', '01', '00', '12', '00', '00', '00', '33', '00', '2b', '00', '29', 'da', 'da', '00', '01', '00', '00', '1d', '00', '20', 'df', 'af', 'ae', 'f8', '24', 'da', '8f', '40', 'f2', 'ae', '08', 'df', 'aa', '8b', '45', '9a', 'f9', '73', '87', 'c3', 'd4', 'a1', 'cc', '74', '4a', '64', '66', '44', 'c4', '59', '24', '62', '00', '2d', '00', '02', '01', '01', '00', '2b', '00', '0b', '0a', 'fa', 'fa', '03', '04', '03', '03', '03', '02', '03', '01', '00', '1b', '00', '03', '02', '00', '02', 'aa', 'aa', '00', '01', '00', '00', '15', '00', '08', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",125.235.13.250:43390->85.71.119.251:443,mldit,AppProtocol_BbcRadio,Navigator_opera,Ope_BrowseKeywordSearch
0.343077,212,1.5e-05,85.71.119.251,125.235.13.250,443,43390,"22,20,22",2.0,c56eacde2679153be4b28c73886f3578cd4fff1184c1fa06cc7d07af66727e5e,"0x0303,0x0303,0x0303","90,1,40",,"['6c', 'a9', '2b', '4d', 'cf', '5d', '34', 'e3', '2e', 'fd', 'af', '7f', '08', '00', '45', '00', '00', 'c6', '2f', '27', '40', '00', '37', '06', 'ba', 'e3', '55', '47', '77', 'fb', '7d', 'eb', '0d', 'fa', '01', 'bb', 'a9', '7e', '45', 'f6', '46', '57', 'a7', '35', '31', '62', '80', '18', '00', 'eb', '01', '36', '00', '00', '01', '01', '08', '0a', 'cd', 'cd', '5a', '4e', '50', 'ef', '68', 'ea', '16', '03', '03', '00', '5a', '02', '00', '00', '56', '03', '03', '22', 'd8', '31', '3e', '56', '3e', 'c4', 'cb', '39', 'a1', '6f', '75', '10', 'ae', 'a2', 'f7', '71', 'e4', 'fe', '6e', '1a', '2b', '82', 'bf', 'f4', 'ba', '43', 'e3', '47', 'ee', '53', '1a', '20', 'c5', '6e', 'ac', 'de', '26', '79', '15', '3b', 'e4', 'b2', '8c', '73', '88', '6f', '35', '78', 'cd', '4f', 'ff', '11', '84', 'c1', 'fa', '06', 'cc', '7d', '07', 'af', '66', '72', '7e', '5e', 'c0', '30', '00', '00', '0e', 'ff', '01', '00', '01', '00', '00', '10', '00', '05', '00', '03', '02', '68', '32', '14', '03', '03', '00', '01', '01', '16', '03', '03', '00', '28', '61', 'ab', 'ba', '0c', 'b7', '1b', 'fb', '04', '0f', 'd0', '58', 'd7', '37', '50', '91', 'bf', '28', 'ba', '20', '78', '69', '11', '66', '50', 'ee', 'fc', '8c', '0b', '0e', '5f', '94', 'ba', 'aa', '6d', '79', 'f3', '7c', 'fd', 'd5', '0a', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",85.71.119.251:443->125.235.13.250:43390,mldit,AppProtocol_BbcRadio,Navigator_opera,Ope_BrowseKeywordSearch
0.343383,117,0.000276,125.235.13.250,85.71.119.251,43390,443,"20,22",,,"0x0303,0x0303","1,40",,"['34', 'e3', '2e', 'fd', 'af', '7f', '6c', 'a9', '2b', '4d', 'cf', '5d', '08', '00', '45', '00', '00', '67', '62', '5e', '40', '00', '3f', '06', '80', '0b', '7d', 'eb', '0d', 'fa', '55', '47', '77', 'fb', 'a9', '7e', '01', 'bb', 'a7', '35', '31', '62', '45', 'f6', '46', 'e9', '80', '18', '01', 'f5', '8c', 'fe', '00', '00', '01', '01', '08', '0a', '50', 'ef', '69', '0d', 'cd', 'cd', '5a', '4e', '14', '03', '03', '00', '01', '01', '16', '03', '03', '00', '28', '00', '00', '00', '00', '00', '00', '00', '00', '53', '28', '01', '3d', 'db', '48', '5e', '68', '72', 'be', '7c', '51', 'a6', 'f4', 'd3', 'a5', '63', '46', '43', '08', '1b', '45', 'e8', 'd2', '64', 'de', 'c8', '7f', 'b2', '92', '14', '2a', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",125.235.13.250:43390->85.71.119.251:443,mldit,AppProtocol_BbcRadio,Navigator_opera,Ope_BrowseKeywordSearch
0.343569,165,0.000186,125.235.13.250,85.71.119.251,43390,443,23,,,0x0303,94,,"['34', 'e3', '2e', 'fd', 'af', '7f', '6c', 'a9', '2b', '4d', 'cf', '5d', '08', '00', '45', '00', '00', '97', '62', '5f', '40', '00', '3f', '06', '7f', 'da', '7d', 'eb', '0d', 'fa', '55', '47', '77', 'fb', 'a9', '7e', '01', 'bb', 'a7', '35', '31', '95', '45', 'f6', '46', 'e9', '80', '18', '01', 'f5', 'f1', '43', '00', '00', '01', '01', '08', '0a', '50', 'ef', '69', '0d', 'cd', 'cd', '5a', '4e', '17', '03', '03', '00', '5e', '00', '00', '00', '00', '00', '00', '00', '01', '26', '1c', '90', '8d', '3f', '9c', 'dd', '6a', 'a4', '1a', 'a5', '95', '6a', '59', 'eb', 'c7', 'c4', 'db', '89', '3a', '88', 'ea', '20', '6a', '4d', '08', '17', '97', '62', '2d', 'c2', '14', '73', '23', '44', '1e', '08', '6d', '4b', '3a', 'cc', '77', 'b2', '7f', '9c', '5f', '4c', '31', '0e', '3e', 'bb', '34', 'ec', '36', 'e8', 'b6', '88', '30', '6f', 'ea', 'c7', 'cb', '77', '8e', 'f4', 'cd', '6e', '58', '4d', '54', 'f1', '1d', '37', '5b', '60', 'b2', 'e2', '2c', '07', '1c', 'd3', '56', '95', 'c9', '29', '98', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",125.235.13.250:43390->85.71.119.251:443,mldit,AppProtocol_BbcRadio,Navigator_opera,Ope_BrowseKeywordSearch
0.373058,143,2.9e-05,85.71.119.251,125.235.13.250,443,43390,23,,,0x0303,72,,"['6c', 'a9', '2b', '4d', 'cf', '5d', '34', 'e3', '2e', 'fd', 'af', '7f', '08', '00', '45', '00', '00', '81', '2f', '29', '40', '00', '37', '06', 'bb', '26', '55', '47', '77', 'fb', '7d', 'eb', '0d', 'fa', '01', 'bb', 'a9', '7e', '45', 'f6', '46', 'e9', 'a7', '35', '31', 'f8', '80', '18', '00', 'eb', '40', '00', '00', '00', '01', '01', '08', '0a', 'cd', 'cd', '5a', '6d', '50', 'ef', '69', '0d', '17', '03', '03', '00', '48', '61', 'ab', 'ba', '0c', 'b7', '1b', 'fb', '05', '73', 'a0', '78', 'd7', 'c0', 'c7', '2e', '63', '66', '23', 'f0', '54', 'ba', 'c0', 'b2', '88', 'ed', '48', 'e8', '06', '85', '09', 'ca', '3b', '1e', '89', '67', 'b6', 'c5', '49', 'a2', 'e6', '6b', '7f', '90', '21', 'c5', 'a9', '88', '5e', '80', 'de', 'e0', '2e', '4e', 'bc', 'a2', '87', 'd1', 'ff', '5a', '87', '71', '32', '36', '68', '20', '84', '11', '08', '69', '44', '48', '56', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00', '00']",85.71.119.251:443->125.235.13.250:43390,mldit,AppProtocol_BbcRadio,Navigator_opera,Ope_BrowseKeywordSearch
0.438677,1119,0.023817,85.71.119.251,125.235.13.250,443,43390,23,,,0x0303,1048,,"['6c', 'a9', '2b', '4d', 'cf', '5d', '34', 'e3', '2e', 'fd', 'af', '7f', '08', '00', '45', '00', '04', '51', '2f', '2b', '40', '00', '37', '06', 'b7', '54', '55', '47', '77', 'fb', '7d', 'eb', '0d', 'fa', '01', 'bb', 'a9', '7e', '45', 'f6', '47', '36', 'a7', '35', '33', '4a', '80', '18', '00', 'f3', '3f', '03', '00', '00', '01', '01', '08', '0a', 'cd', 'cd', '5a', 'ac', '50', 'ef', '69', '0e', '17', '03', '03', '04', '18', '61', 'ab', 'ba', '0c', 'b7', '1b', 'fb', '06', 'd9', 'b4', '88', '03', 'a7', 'ca', '2d', '7b', '4f', '36', 'b6', 'c1', '49', 'f8', 'a6', '97', '40', '3e', 'ab', 'ae', '62', '50', 'b0', 'af', 'b5', 'd4', 'ac', 'ce', '4c', 'e7', '47', '51', 'cc', '04', '2e', 'f4', '67', 'cb', 'b9', '2d', '2b', '0a', '44', '83', '94', '81', 'a0', '71', '50', '94', '65', 'd8', 'a6', 'e1', 'd7', '97', '2e', 'f6', '35', '2b', '10', '33', '66', '4b', '98', 'ce', 'a0', 'ed', '42', '5a', '0a', '09', '49', '23', '40', '5a', '29', 'f7', 'f6', '8e', '53', 'd9', '76', 'b6', '4a', '45', '2c', 'bc', 'f3', '73', '49', '59', '4c', 'dd', '05', '8f', '75', '62', '7c', '19', '3f', 'f9', 'a2', '95', 'b1', '3e', '2d', '67', 'cf', '4c', 'f7', '9c', '03', '5f', '72', '85', '24', '1d', '4c', '26', 'a5', 'd4', '9e', '29', 'ff', '71', '41', 'ef', '5d', '32', '22', 'd1', '7a', 'f9', '2d', '00', '13', '4e', '0d', '07', '59', '8f', '8f', '60', 'a6', '15', 'd6', '18', '4e', '94', '5a', 'da', '84', 'c6', 'd9', 'c4', '49', '32', 'f3', '4e', '5f', 'c3', 'c6', '83', 'f1', '0d', '0a', '79', '54', '8d', 'ae', 'cc', 'e3', '3b', 'c9', '4f', 'f4', 'ae', 'f9', '0f', 'd2', '1f', 'b1', '91', 'a6', '46', '78', 'a6', '4c', '97', 'a0', 'fd', 'e6', '1b', '91', '7f', '5f', 'd7', 'cd', 'e1', 'a3', 'ce', 'ec', '83', '21', 'b9', 'e4', '54', '1a', 'c8', 'f6', 'f5', '43', 'cf', '98', '44', 'a3', 'dd', '3f', 'cb', '5a', '28', '5c', 'ef', '50', '0f', 'bd', '97', '00', '45', '13', '26', 'a7', '4e', 'de', '4f', 'a8', '8d', 'fc', 'b4', '8b', '46', 'c9', 'bd', 'ac', '95', 'ed', 'bd', '5f', 'd7', '49', 'ff', '28', '70', 'cc', 'f2', '4a', '90', 'ac', 'fc', '64', '04', '5b', '3c', '9d', '63', 'f5', '74', 'ad', '27', '97', 'b3', 'd7', '88', 'b1', 'bf', 'b0', '50', '16', '26', '09', '78', '3d', '16', '43', '8c', '3f', '1c', '23', 'b4', '27', '54', '37', '79', '9b', 'e2', '97', '26', '20', '4a', 'c4', '9a', 'c2', '8e', '30', '0d', '32', '40', '75', 'd5', '94', '54', '6d', 'fc', '7b', 'bb', 'b8', '53', '65', '65', 'c8', '77', '01', 'dd', '0b', '56', '4c', 'd1', '8a', 'bc', 'e4', '0e', '30', 'fb', 'ae', 'b7', '66', '81', '0e', '66', '56', 'eb', '37', 'ab', '71', '6b', '37', '94', 'f2', '45', '17', '10', 'b9', 'c0', '74', 'f7', '71', 'a1', '68', '50', '17', 'cb', '4b', '29', '52', '64', '66', '2a', '73', '30', 'e9', '5b', '3d', 'ff', '15', '17', 'a5', 'ba', '7d', '69', '52', '29', '97', '3a', 'f7', '4f', 'ea', '4a', 'a1', 'af', '49', '64', '30', '0c', 'f4', 'b0', '91', '2b', 'd4', '22', 'bb', 'db', '80', '62', 'c1', '5c', '76', '59', '49', '2b', '91', '3b', 'e1', 'e5', '73', '4b', '98', '66', '97', '89', '4a', 'd1', 'dc', '11', 'c9', '40', '98', '81', 'dd', 'aa', '72', 'ba', 'a2', '90', 'a0', '9d', '29', 'c0', 'e8', 'c9', '79', 'e9', '2c', '82', '47', 'df', '91', '59', '6a', '9e', 'f9', '49', '0b', '59', '31', 'ba', 'c6', '0d', '57', 'ff', '7a', '64', '2e', 'c6', '28', '37', 'ad', 'ce', '74', '42', '29', '04', 'b1', 'c0', '23', '19', '52', 'c3', 'c7', '79', '1e', 'bb', 'db', '95', '8d', '1c', '8b', '16', '50', '08', 'c4', 'f7', 'bc', 'e4', '1e', '8c', '39', '81', 'f0', '85', 'ae', '36', 'db', '00', 'cd', 'c1', 'eb', 'd7', '97', '23', 'fb', '39', '23', '71', 'f9', '34', 'd6', '4f', 'e5', 'b5', '5a']",85.71.119.251:443->125.235.13.250:43390,mldit,AppProtocol_BbcRadio,Navigator_opera,Ope_BrowseKeywordSearch
